q_id,web_list
1466,"[406, 407, 926, 1548, 1666]"
1467,"[1255, 1053, 1299, 1666, 1809]"
1468,"[1516, 420, 1553, 1541, 1197]"
1469,"[1197, 420, 1902, 1516, 1888]"
1470,"[720, 194, 1153, 259, 719]"
1471,"[1067, 1927, 1612, 1554, 43]"
1472,"[1899, 1192, 1191, 692, 1906]"
1473,"[1054, 1038, 1207, 1680, 1037]"
1474,"[1246, 1883, 618, 1678, 1780]"
1475,"[1567, 1922, 1899, 1627, 1588]"
1476,"[1707, 1878, 1938, 1287, 1772]"
1477,"[1519, 1567, 1520, 1627, 1905]"
1478,"[1922, 1627, 1897, 1905, 1567]"
1479,"[1534, 1516, 1535, 1525, 1557]"
1480,"[1567, 927, 43, 1896, 1627]"
1481,"[1915, 1627, 1549, 1588, 1527]"
1482,"[1246, 1012, 1005, 1245, 1242]"
1483,"[411, 446, 1929, 1772, 412]"
1484,"[1032, 1064, 106, 1926, 1910]"
1485,"[1592, 1929, 1590, 1680, 1207]"
1486,"[1809, 1587, 1053, 1207, 1047]"
1487,"[1809, 1299, 670, 1255, 1358]"
1488,"[716, 1040, 1592, 107, 1924]"
1489,"[1618, 1557, 1907, 926, 1619]"
1490,"[1191, 291, 1924, 683, 1904]"
1491,"[439, 116, 1889, 344, 1172]"
1492,"[1592, 1680, 1929, 1590, 1630]"
1493,"[1922, 1627, 1897, 1905, 1904]"
1494,"[1536, 1589, 1191, 1904, 1629]"
1495,"[1253, 1259, 1303, 1675, 1277]"
1496,"[1937, 788, 1885, 1457, 1552]"
1497,"[1404, 1252, 501, 1567, 844]"
1498,"[16, 1312, 456, 698, 1567]"
1499,"[1607, 1438, 1252, 505, 1404]"
1500,"[1567, 1896, 1629, 1589, 1588]"
1501,"[1607, 1252, 1861, 1825, 452]"
1502,"[1618, 926, 1557, 1617, 1601]"
1503,"[1157, 372, 368, 1159, 1186]"
1504,"[1707, 1878, 1938, 379, 1806]"
1505,"[1903, 1557, 926, 1936, 1534]"
1506,"[1255, 1040, 1049, 1202, 410]"
1507,"[884, 1157, 1298, 1676, 368]"
1508,"[1617, 1619, 1557, 398, 108]"
1509,"[1904, 1588, 1548, 1535, 1607]"
1510,"[1773, 538, 1760, 1761, 1340]"
1511,"[79, 823, 824, 936, 448]"
1512,"[1906, 372, 1607, 1676, 368]"
1513,"[900, 1590, 990, 258, 1929]"
1514,"[270, 534, 273, 278, 350]"
1515,"[1204, 807, 471, 116, 478]"
1516,"[372, 739, 740, 368, 748]"
1517,"[885, 1931, 1054, 1917, 1584]"
1518,"[1567, 1067, 37, 1899, 1588]"
1519,"[114, 1113, 1192, 455, 127]"
1520,"[1541, 1553, 1201, 98, 97]"
1521,"[313, 314, 874, 867, 1073]"
1522,"[1019, 367, 1809, 376, 305]"
1523,"[1612, 1520, 1072, 1556, 1554]"
1524,"[114, 1113, 1510, 862, 455]"
1525,"[1707, 1878, 1938, 1806, 82]"
1526,"[1630, 1680, 1154, 359, 1207]"
1527,"[1567, 1884, 1904, 927, 1562]"
1528,"[891, 1618, 1557, 884, 926]"
1529,"[1628, 1553, 420, 1201, 869]"
1530,"[1924, 478, 1899, 1926, 171]"
1531,"[1213, 1599, 1587, 1607, 717]"
1532,"[1252, 1404, 1298, 1474, 1506]"
1533,"[1707, 1878, 1938, 1846, 322]"
1534,"[368, 54, 57, 58, 1015]"
1535,"[1612, 1072, 43, 1066, 1067]"
1536,"[927, 1358, 1588, 37, 1042]"
1537,"[1067, 1542, 1588, 1906, 1554]"
1538,"[1213, 1601, 1252, 257, 835]"
1539,"[1922, 1897, 1567, 1905, 1627]"
1540,"[1178, 1179, 1602, 901, 1132]"
1541,"[1072, 1064, 1066, 1067, 1612]"
1542,"[1567, 1113, 1071, 127, 1922]"
1543,"[304, 1883, 640, 1279, 114]"
1544,"[1034, 1040, 1029, 1049, 1033]"
1545,"[677, 1604, 1899, 116, 1461]"
1546,"[303, 1931, 1707, 1878, 1938]"
1547,"[717, 1581, 81, 835, 1252]"
1548,"[288, 1253, 1249, 1050, 737]"
1549,"[837, 288, 1035, 1483, 1012]"
1550,"[1157, 368, 1607, 1113, 1724]"
1551,"[512, 1318, 1236, 1484, 1442]"
1552,"[885, 926, 1592, 1590, 823]"
1553,"[1259, 1258, 430, 52, 288]"
1554,"[372, 739, 1404, 1607, 505]"
1555,"[1252, 512, 501, 1404, 1157]"
1556,"[1926, 1552, 1902, 890, 1610]"
1557,"[1900, 414, 416, 612, 613]"
1558,"[1924, 478, 862, 116, 1113]"
1559,"[368, 844, 1072, 748, 1514]"
1560,"[1567, 93, 1896, 95, 587]"
1561,"[1113, 114, 455, 127, 1567]"
1562,"[1902, 1552, 1504, 1544, 536]"
1563,"[1567, 93, 1067, 95, 1612]"
1564,"[1899, 1907, 1807, 1304, 1071]"
1565,"[43, 927, 1904, 1522, 884]"
1566,"[468, 111, 892, 3, 1517]"
1567,"[1027, 380, 1930, 885, 1666]"
1568,"[1670, 1197, 102, 1201, 1631]"
1569,"[1043, 1567, 1251, 543, 796]"
1570,"[363, 368, 748, 844, 740]"
1571,"[1809, 366, 695, 1855, 1321]"
1572,"[844, 748, 1213, 1676, 1252]"
1573,"[1175, 1152, 351, 355, 356]"
1574,"[47, 1895, 401, 393, 1673]"
1575,"[1607, 1861, 1252, 1707, 1878]"
1576,"[84, 1569, 722, 1673, 656]"
1577,"[849, 372, 1159, 368, 493]"
1578,"[102, 420, 711, 1118, 1628]"
1579,"[606, 1204, 116, 478, 1113]"
1580,"[114, 1929, 1592, 1113, 1192]"
1581,"[114, 1113, 127, 455, 888]"
1582,"[1666, 419, 1548, 406, 407]"
1583,"[1924, 478, 1588, 536, 1434]"
1584,"[927, 441, 536, 688, 862]"
1585,"[80, 855, 835, 1159, 856]"
1586,"[613, 446, 1203, 412, 1265]"
1587,"[1049, 927, 1194, 886, 1042]"
1588,"[884, 1906, 1904, 43, 1587]"
1589,"[1032, 1899, 1529, 106, 1906]"
1590,"[1192, 1604, 1601, 1599, 1607]"
1591,"[1924, 478, 1884, 460, 1434]"
1592,"[1666, 1338, 1342, 993, 485]"
1593,"[420, 1553, 1516, 1201, 1628]"
1594,"[102, 162, 919, 164, 165]"
1595,"[1541, 1553, 124, 98, 1628]"
1596,"[1287, 1901, 1895, 808, 1547]"
1597,"[114, 1213, 1707, 1878, 1938]"
1598,"[900, 884, 1915, 1590, 885]"
1599,"[1552, 1541, 1553, 420, 1516]"
1600,"[1618, 1557, 926, 885, 1555]"
1601,"[372, 1724, 1186, 849, 1159]"
1602,"[1035, 417, 1076, 416, 885]"
1603,"[837, 1517, 216, 1259, 1570]"
1604,"[1157, 372, 1186, 1158, 398]"
1605,"[1589, 1629, 1064, 1536, 1194]"
1606,"[16, 1015, 1707, 1878, 1938]"
1607,"[1570, 1607, 862, 1517, 1194]"
1608,"[1707, 1878, 1938, 16, 1883]"
1609,"[717, 1722, 292, 1617, 1555]"
1610,"[1628, 1201, 664, 628, 124]"
1611,"[420, 1516, 1541, 1553, 1540]"
1612,"[1727, 1659, 1647, 333, 1722]"
1613,"[460, 1541, 402, 1309, 464]"
1614,"[1536, 1523, 89, 1191, 1249]"
1615,"[1201, 420, 102, 1541, 1516]"
1616,"[1315, 1517, 288, 1046, 613]"
1617,"[1614, 1191, 692, 125, 1192]"
1618,"[1899, 1529, 1526, 1528, 1906]"
1619,"[1567, 1904, 114, 1906, 1589]"
1620,"[1590, 1680, 885, 1052, 1027]"
1621,"[692, 1192, 116, 582, 1191]"
1622,"[623, 691, 1809, 1598, 1896]"
1623,"[1809, 1252, 1913, 1367, 1607]"
1624,"[1809, 1040, 716, 893, 1685]"
1625,"[1614, 1610, 1521, 1213, 321]"
1626,"[1924, 478, 1884, 1544, 113]"
1627,"[1298, 1207, 1076, 1253, 1270]"
1628,"[535, 787, 788, 455, 1098]"
1629,"[1567, 1899, 1629, 1588, 1539]"
1630,"[1902, 1436, 420, 716, 1888]"
1631,"[752, 759, 761, 89, 1611]"
1632,"[888, 114, 1192, 693, 1604]"
1633,"[1618, 1557, 1534, 1924, 478]"
1634,"[1590, 1592, 257, 1599, 258]"
1635,"[1907, 1066, 1926, 1067, 1931]"
1636,"[1040, 1588, 37, 886, 123]"
1637,"[692, 582, 110, 1601, 116]"
1638,"[886, 885, 349, 1428, 1409]"
1639,"[1906, 419, 1032, 106, 1252]"
1640,"[1067, 1194, 37, 886, 717]"
1641,"[926, 1617, 1618, 1557, 1550]"
1642,"[1159, 37, 904, 1674, 892]"
1643,"[1159, 303, 514, 1932, 1782]"
1644,"[1707, 1878, 1938, 1895, 1242]"
1645,"[115, 788, 1412, 1617, 1555]"
1646,"[18, 677, 1204, 445, 1319]"
1647,"[1889, 1724, 116, 1884, 891]"
1648,"[1191, 1192, 692, 116, 888]"
1649,"[1707, 1878, 1938, 1806, 1246]"
1650,"[891, 926, 1619, 1618, 1617]"
1651,"[739, 740, 372, 745, 748]"
1652,"[1193, 1909, 796, 927, 1029]"
1653,"[1404, 1252, 501, 1157, 1499]"
1654,"[1659, 61, 1092, 634, 1265]"
1655,"[1240, 1926, 1899, 1064, 676]"
1656,"[1589, 1629, 1042, 1621, 1034]"
1657,"[1491, 1619, 926, 115, 891]"
1658,"[1067, 1613, 1072, 1015, 1586]"
1659,"[788, 1592, 1900, 1846, 1929]"
1660,"[616, 1607, 688, 1600, 110]"
1661,"[1590, 259, 1153, 105, 1288]"
1662,"[16, 114, 1567, 1510, 1113]"
1663,"[927, 1627, 1905, 1194, 886]"
1664,"[1567, 1899, 1907, 1884, 1588]"
1665,"[1555, 1617, 115, 788, 1550]"
1666,"[1567, 1906, 1072, 1588, 1896]"
1667,"[1607, 1861, 1252, 1707, 1878]"
1668,"[926, 1191, 1066, 885, 1906]"
1669,"[289, 1070, 1902, 890, 695]"
1670,"[1628, 869, 1201, 102, 1553]"
1671,"[1567, 1904, 1884, 1588, 1896]"
1672,"[1567, 1896, 1539, 1629, 1542]"
1673,"[1191, 1567, 1907, 1899, 926]"
1674,"[1567, 1899, 1529, 1629, 1885]"
1675,"[1607, 368, 740, 372, 371]"
1676,"[1567, 1922, 1627, 1905, 1897]"
1677,"[1317, 1319, 1238, 1318, 1288]"
1678,"[1567, 1072, 1067, 1627, 1905]"
1679,"[1618, 1557, 1907, 926, 1921]"
1680,"[43, 1521, 1904, 1567, 1529]"
1681,"[114, 787, 1929, 1113, 1455]"
1682,"[269, 911, 207, 955, 206]"
1683,"[1567, 868, 1748, 1071, 1588]"
1684,"[456, 454, 455, 1308, 1306]"
1685,"[1290, 1525, 194, 453, 1903]"
1686,"[420, 1902, 1883, 522, 1744]"
1687,"[1894, 1613, 1530, 1896, 1542]"
1688,"[1562, 1461, 1904, 1531, 693]"
1689,"[1496, 1287, 1213, 484, 536]"
1690,"[885, 823, 1607, 1602, 852]"
1691,"[1148, 452, 1300, 16, 1596]"
1692,"[1592, 1590, 1630, 954, 885]"
1693,"[1907, 1193, 1909, 1588, 1899]"
1694,"[776, 1438, 707, 773, 1144]"
1695,"[420, 1201, 124, 1541, 1628]"
1696,"[420, 1565, 1743, 699, 272]"
1697,"[1900, 1552, 1902, 1587, 113]"
1698,"[1607, 110, 1490, 1404, 1502]"
1699,"[420, 1201, 1197, 1541, 124]"
1700,"[1809, 886, 1666, 1490, 1607]"
1701,"[1541, 1553, 1540, 1202, 102]"
1702,"[1598, 368, 1886, 1891, 1619]"
1703,"[1312, 16, 1112, 681, 1245]"
1704,"[1098, 892, 717, 1067, 489]"
1705,"[382, 711, 710, 55, 52]"
1706,"[927, 886, 1033, 1049, 43]"
1707,"[1553, 1628, 1541, 420, 1516]"
1708,"[478, 1924, 1542, 1885, 421]"
1709,"[1607, 372, 1191, 1906, 926]"
1710,"[420, 1553, 1628, 1541, 1540]"
1711,"[1915, 1897, 1922, 507, 1043]"
1712,"[420, 102, 1118, 124, 1553]"
1713,"[1707, 1878, 1938, 1573, 1679]"
1714,"[891, 788, 1557, 887, 115]"
1715,"[1895, 1683, 401, 1015, 660]"
1716,"[441, 836, 1270, 81, 1265]"
1717,"[1899, 1906, 1910, 692, 1192]"
1718,"[3, 50, 1581, 68, 1517]"
1719,"[1610, 321, 1614, 1521, 1552]"
1720,"[1066, 1629, 1072, 1067, 1921]"
1721,"[1567, 1885, 123, 1588, 1598]"
1722,"[1607, 481, 368, 1113, 856]"
1723,"[1536, 1713, 1627, 1886, 1905]"
1724,"[420, 1541, 1553, 1516, 1628]"
1725,"[823, 1156, 849, 1304, 283]"
1726,"[1567, 1906, 1896, 1588, 1899]"
1727,"[1525, 1541, 1524, 1201, 124]"
1728,"[1567, 1907, 1899, 1191, 1906]"
1729,"[1312, 1504, 1305, 466, 445]"
1730,"[1673, 904, 1846, 893, 90]"
1731,"[1617, 115, 1555, 788, 1619]"
1732,"[884, 1412, 43, 1610, 1638]"
1733,"[1213, 717, 1398, 1454, 837]"
1734,"[1548, 1536, 419, 1589, 1532]"
1735,"[1895, 401, 1747, 863, 47]"
1736,"[1628, 1553, 420, 4, 1197]"
1737,"[1552, 1902, 695, 478, 1924]"
1738,"[1629, 1589, 1621, 1029, 1042]"
1739,"[1895, 50, 1877, 1772, 1747]"
1740,"[372, 1676, 1318, 1319, 1288]"
1741,"[1548, 1666, 1520, 926, 1556]"
1742,"[420, 1553, 1628, 124, 1201]"
1743,"[382, 55, 52, 716, 710]"
1744,"[430, 3, 828, 1287, 1901]"
1745,"[372, 739, 368, 740, 748]"
1746,"[1567, 1629, 1536, 1588, 1529]"
1747,"[1707, 1878, 1938, 82, 1246]"
1748,"[380, 1652, 737, 257, 847]"
1749,"[420, 1201, 102, 97, 96]"
1750,"[1252, 740, 844, 1607, 1404]"
1751,"[1899, 1629, 1906, 1588, 1907]"
1752,"[455, 114, 54, 57, 58]"
1753,"[114, 1300, 455, 1412, 1406]"
1754,"[1287, 1344, 1048, 30, 1897]"
1755,"[363, 368, 92, 377, 1188]"
1756,"[1598, 1608, 1747, 863, 1160]"
1757,"[877, 1903, 411, 1901, 1068]"
1758,"[417, 416, 1655, 1601, 697]"
1759,"[1015, 18, 1707, 1878, 1938]"
1760,"[1592, 1, 1321, 1846, 650]"
1761,"[1064, 1926, 1353, 1899, 1618]"
1762,"[1567, 1896, 1588, 37, 1542]"
1763,"[1707, 1878, 1938, 1861, 1680]"
1764,"[1707, 1878, 1938, 1011, 1165]"
1765,"[68, 613, 612, 1902, 412]"
1766,"[1043, 1066, 113, 927, 1907]"
1767,"[1924, 1434, 1562, 1884, 601]"
1768,"[1344, 1930, 1915, 1903, 1500]"
1769,"[1607, 1098, 1659, 1080, 372]"
1770,"[420, 1628, 694, 711, 335]"
1771,"[381, 899, 865, 863, 1747]"
1772,"[1541, 1540, 1516, 1713, 98]"
1773,"[82, 1707, 1878, 1938, 1797]"
1774,"[481, 1404, 748, 844, 740]"
1775,"[1071, 1807, 1070, 1521, 113]"
1776,"[1157, 372, 849, 1158, 1186]"
1777,"[844, 1252, 1607, 748, 1251]"
1778,"[1607, 1252, 1861, 1809, 1863]"
1779,"[739, 836, 502, 1265, 42]"
1780,"[115, 891, 1618, 1406, 1617]"
1781,"[1567, 1534, 1627, 1529, 1899]"
1782,"[369, 1618, 1555, 788, 1557]"
1783,"[1567, 1067, 1904, 1629, 1160]"
1784,"[1673, 1321, 781, 1287, 1584]"
1785,"[1707, 1878, 1938, 1015, 992]"
1786,"[16, 927, 1905, 1627, 1896]"
1787,"[1677, 693, 368, 363, 1159]"
1788,"[739, 587, 849, 1853, 1019]"
1789,"[1607, 501, 1404, 1502, 1809]"
1790,"[1707, 1878, 1938, 1242, 1015]"
1791,"[102, 420, 711, 1118, 1700]"
1792,"[1613, 1894, 1530, 363, 1567]"
1793,"[1567, 560, 1588, 513, 1896]"
1794,"[692, 582, 110, 888, 116]"
1795,"[420, 162, 42, 1771, 170]"
1796,"[420, 1541, 1553, 1628, 1201]"
1797,"[1677, 1724, 1617, 1304, 522]"
1798,"[1607, 1252, 1825, 1861, 1809]"
1799,"[1592, 1590, 1680, 721, 408]"
1800,"[1707, 1878, 1938, 1772, 1242]"
1801,"[1737, 633, 874, 1903, 1926]"
1802,"[420, 1516, 1559, 1541, 1902]"
1803,"[1587, 68, 3, 1536, 810]"
1804,"[420, 1201, 124, 1541, 102]"
1805,"[1567, 1904, 1192, 1896, 1191]"
1806,"[927, 441, 51, 688, 536]"
1807,"[1607, 428, 1517, 1536, 1255]"
1808,"[1897, 1922, 862, 1929, 927]"
1809,"[115, 1617, 1555, 891, 1722]"
1810,"[1638, 1535, 1536, 1521, 1525]"
1811,"[692, 1192, 1604, 1601, 888]"
1812,"[927, 1604, 536, 1050, 114]"
1813,"[1567, 1607, 368, 828, 1861]"
1814,"[1530, 1613, 1542, 257, 1033]"
1815,"[1587, 68, 3, 1607, 1535]"
1816,"[114, 536, 1113, 455, 1724]"
1817,"[445, 1204, 606, 1015, 116]"
1818,"[1304, 1255, 1827, 1865, 1250]"
1819,"[711, 98, 96, 97, 1902]"
1820,"[438, 442, 441, 434, 1687]"
1821,"[79, 885, 823, 1304, 416]"
1822,"[1666, 823, 885, 1049, 1040]"
1823,"[1906, 1916, 510, 901, 438]"
1824,"[927, 886, 1521, 1542, 1904]"
1825,"[478, 1904, 1610, 1614, 1305]"
1826,"[478, 1924, 1504, 1552, 1902]"
1827,"[1521, 1199, 871, 1523, 1536]"
1828,"[715, 1073, 782, 1885, 477]"
1829,"[1567, 1453, 1896, 1071, 868]"
1830,"[1567, 1627, 927, 1915, 1896]"
1831,"[1530, 1613, 1542, 257, 1915]"
1832,"[313, 874, 1028, 867, 1115]"
1833,"[368, 92, 1773, 1159, 379]"
1834,"[452, 1300, 1874, 823, 1252]"
1835,"[1924, 478, 445, 1305, 1434]"
1836,"[1567, 1588, 106, 1899, 1032]"
1837,"[423, 1244, 1590, 28, 1043]"
1838,"[114, 454, 455, 116, 862]"
1839,"[1567, 1906, 1904, 1528, 1588]"
1840,"[114, 1113, 1567, 455, 535]"
1841,"[119, 409, 1114, 1914, 422]"
1842,"[108, 1721, 1929, 1098, 688]"
1843,"[1907, 927, 1212, 1458, 926]"
1844,"[368, 1072, 1721, 1270, 697]"
1845,"[1809, 1666, 1560, 1915, 1861]"
1846,"[1904, 1567, 1588, 1899, 1884]"
1847,"[1607, 884, 1191, 1522, 1548]"
1848,"[1613, 1894, 1530, 1542, 739]"
1849,"[1926, 874, 1064, 98, 4]"
1850,"[692, 1191, 1192, 110, 1604]"
1851,"[927, 1033, 886, 1049, 901]"
1852,"[1019, 1931, 514, 1148, 303]"
1853,"[1534, 890, 1567, 112, 1535]"
1854,"[478, 1544, 1924, 1539, 1529]"
1855,"[420, 1628, 1197, 102, 124]"
1856,"[441, 1270, 1265, 837, 1069]"
1857,"[1607, 3, 1517, 1903, 68]"
1858,"[1619, 1618, 1617, 115, 1557]"
1859,"[1204, 445, 1504, 606, 1587]"
1860,"[1434, 581, 1237, 1469, 536]"
1861,"[1602, 852, 1344, 1722, 1015]"
1862,"[420, 1541, 1201, 1553, 1516]"
1863,"[1906, 1607, 1252, 510, 1825]"
1864,"[1607, 1252, 1903, 1535, 1302]"
1865,"[1607, 368, 623, 740, 372]"
1866,"[1213, 1924, 1581, 478, 1252]"
1867,"[1607, 1252, 739, 1578, 510]"
1868,"[885, 255, 260, 1052, 1630]"
1869,"[1666, 1035, 1592, 1590, 927]"
1870,"[16, 1242, 1904, 684, 601]"
1871,"[1567, 1588, 106, 1894, 1032]"
1872,"[862, 1113, 1306, 1596, 1915]"
1873,"[1592, 1590, 1599, 885, 1929]"
1874,"[1666, 419, 406, 823, 407]"
1875,"[1540, 96, 97, 1541, 98]"
1876,"[1039, 927, 1253, 1929, 51]"
1877,"[420, 1201, 1541, 102, 1540]"
1878,"[372, 368, 739, 1159, 1158]"
1879,"[1922, 927, 1897, 1627, 1905]"
1880,"[363, 368, 92, 377, 1188]"
1881,"[927, 1033, 1914, 1043, 886]"
1882,"[1607, 1567, 1666, 1252, 1906]"
1883,"[927, 1193, 106, 1042, 1530]"
1884,"[368, 92, 379, 1159, 1212]"
1885,"[891, 1619, 1557, 1617, 926]"
1886,"[1607, 368, 740, 372, 371]"
1887,"[891, 1617, 1804, 1801, 1557]"
1888,"[1440, 1747, 863, 1476, 692]"
1889,"[95, 1612, 1072, 93, 1613]"
1890,"[1567, 1896, 1542, 1894, 1588]"
1891,"[124, 1201, 420, 1197, 1628]"
1892,"[1899, 1910, 114, 1032, 455]"
1893,"[1617, 1555, 115, 717, 292]"
1894,"[1902, 1677, 1552, 1544, 113]"
1895,"[1614, 1191, 44, 1192, 1604]"
1896,"[1666, 823, 419, 407, 406]"
1897,"[1590, 1592, 1911, 927, 1917]"
1898,"[618, 1253, 219, 1676, 510]"
1899,"[114, 455, 1113, 1510, 535]"
1900,"[16, 455, 54, 57, 58]"
1901,"[478, 1924, 1680, 615, 1542]"
1902,"[955, 206, 969, 970, 972]"
1903,"[43, 1521, 1529, 1904, 1522]"
1904,"[885, 823, 1590, 1809, 886]"
1905,"[1567, 1071, 868, 1748, 1896]"
1906,"[1404, 1490, 1252, 501, 372]"
1907,"[1677, 844, 522, 748, 368]"
1908,"[478, 1522, 1544, 1924, 1552]"
1909,"[1521, 43, 1567, 1922, 1627]"
1910,"[420, 1902, 1197, 1628, 1516]"
1911,"[1809, 481, 372, 368, 480]"
1912,"[604, 737, 408, 927, 288]"
1913,"[43, 1544, 875, 1119, 614]"
1914,"[1019, 1666, 1148, 1159, 1809]"
1915,"[1607, 372, 1666, 849, 1906]"
1916,"[1902, 420, 4, 1207, 1680]"
1917,"[420, 1553, 1628, 1541, 1700]"
1918,"[1607, 692, 842, 1534, 856]"
1919,"[372, 1607, 368, 886, 1930]"
1920,"[587, 1607, 1906, 372, 590]"
1921,"[1567, 1899, 1191, 1589, 1536]"
1922,"[44, 1707, 1878, 1938, 650]"
1923,"[1896, 536, 1542, 1707, 1878]"
1924,"[1846, 1772, 1707, 1878, 1938]"
1925,"[1598, 1809, 1885, 1567, 1894]"
1926,"[1907, 1899, 1567, 1526, 1627]"
1927,"[1906, 1191, 1567, 372, 1598]"
1928,"[1567, 1607, 844, 1808, 748]"
1929,"[1896, 1251, 16, 1113, 1567]"
1930,"[372, 739, 481, 1720, 1237]"
1931,"[1906, 372, 1186, 1607, 368]"
1932,"[1098, 1607, 1599, 1581, 1659]"
1933,"[478, 1924, 1552, 1902, 1588]"
1934,"[1924, 478, 1544, 1552, 1521]"
1935,"[218, 1035, 412, 1707, 1878]"
1936,"[1707, 1878, 1938, 1246, 1744]"
1937,"[1541, 1553, 98, 96, 97]"
1938,"[420, 1559, 1628, 711, 1553]"
1939,"[1213, 717, 1098, 1773, 1469]"
1940,"[1049, 823, 1042, 1589, 885]"
1941,"[1555, 1194, 849, 1826, 1617]"
1942,"[1770, 3, 889, 1908, 1015]"
1943,"[481, 511, 1490, 1502, 1404]"
1944,"[43, 1521, 927, 1193, 1043]"
1945,"[1033, 1914, 927, 956, 1627]"
1946,"[1098, 1903, 1913, 1607, 1067]"
1947,"[407, 406, 419, 1666, 1604]"
1948,"[219, 1075, 322, 208, 209]"
1949,"[1207, 885, 1680, 1026, 1903]"
1950,"[114, 1496, 1210, 455, 1503]"
1951,"[372, 1072, 1607, 1068, 1213]"
1952,"[1607, 453, 1067, 1525, 1098]"
1953,"[1197, 420, 1516, 1700, 1888]"
1954,"[1601, 1192, 114, 1113, 862]"
1955,"[441, 1587, 717, 1265, 1273]"
1956,"[478, 1924, 1544, 1902, 1172]"
1957,"[1625, 1193, 1194, 37, 1542]"
1958,"[1046, 68, 287, 1031, 1049]"
1959,"[1884, 114, 1536, 455, 1113]"
1960,"[1883, 694, 1141, 1707, 1878]"
1961,"[1902, 1906, 1676, 1552, 1528]"
1962,"[1617, 1571, 1797, 1604, 125]"
1963,"[1607, 849, 885, 1666, 1159]"
1964,"[1707, 1878, 1938, 1404, 1509]"
1965,"[1628, 1541, 1553, 98, 869]"
1966,"[114, 1113, 455, 454, 1929]"
1967,"[1666, 406, 407, 419, 1548]"
1968,"[456, 454, 455, 1308, 1312]"
1969,"[1707, 1878, 1938, 1883, 1806]"
1970,"[1707, 1878, 1938, 1806, 793]"
1971,"[114, 535, 1510, 1237, 1503]"
1972,"[739, 1655, 1722, 623, 1725]"
1973,"[420, 623, 1902, 1507, 711]"
1974,"[390, 1191, 740, 748, 844]"
1975,"[441, 379, 301, 1089, 1930]"
1976,"[1604, 885, 901, 541, 886]"
1977,"[1098, 1659, 1601, 1581, 1599]"
1978,"[1567, 862, 927, 54, 57]"
1979,"[1894, 1072, 1601, 363, 1613]"
1980,"[1617, 891, 1555, 115, 1550]"
1981,"[468, 1517, 1611, 1570, 602]"
1982,"[1707, 1878, 1938, 1883, 1806]"
1983,"[1900, 1607, 1544, 1865, 697]"
1984,"[1707, 1878, 1938, 269, 1242]"
1985,"[1924, 478, 1477, 572, 1515]"
1986,"[1312, 1707, 1878, 1938, 689]"
1987,"[420, 121, 711, 1902, 1770]"
1988,"[1408, 1904, 890, 1926, 1567]"
1989,"[752, 45, 511, 759, 1536]"
1990,"[1914, 1536, 89, 1041, 1523]"
1991,"[692, 1604, 1601, 1192, 888]"
1992,"[1707, 1878, 1938, 1806, 802]"
1993,"[1896, 1707, 1878, 1938, 569]"
1994,"[1592, 921, 900, 1049, 156]"
1995,"[1516, 1541, 1553, 420, 1552]"
1996,"[1924, 478, 114, 1884, 1902]"
1997,"[633, 1694, 874, 1707, 1878]"
1998,"[891, 1619, 887, 115, 1491]"
1999,"[1567, 1896, 95, 37, 677]"
2000,"[455, 114, 1070, 125, 926]"
2001,"[926, 887, 1721, 1304, 1619]"
2002,"[1588, 1554, 868, 1748, 1521]"
2003,"[420, 1553, 1552, 1541, 1628]"
2004,"[927, 1049, 1043, 1544, 1521]"
2005,"[1567, 1896, 1627, 1905, 1904]"
2006,"[717, 1570, 1567, 3, 1098]"
2007,"[114, 1113, 535, 507, 1237]"
2008,"[927, 1033, 419, 407, 406]"
2009,"[478, 1924, 1902, 1552, 1434]"
2010,"[1548, 1885, 1666, 1560, 1049]"
2011,"[1613, 92, 363, 1530, 642]"
2012,"[481, 739, 1251, 885, 623]"
2013,"[283, 1148, 388, 285, 1680]"
2014,"[1555, 1617, 1550, 1924, 292]"
2015,"[1924, 478, 1885, 1516, 1884]"
2016,"[1929, 1592, 365, 1204, 739]"
2017,"[885, 1930, 1917, 1590, 1931]"
2018,"[1607, 510, 1252, 1903, 452]"
2019,"[1567, 1192, 1899, 1589, 1629]"
2020,"[114, 1113, 455, 454, 1884]"
2021,"[1904, 1567, 1532, 43, 1629]"
2022,"[114, 1113, 535, 1567, 1510]"
2023,"[1541, 124, 1201, 1202, 1540]"
2024,"[522, 1677, 1673, 1674, 891]"
2025,"[1191, 1618, 1598, 1886, 1894]"
2026,"[1673, 893, 18, 1677, 798]"
2027,"[290, 1070, 1926, 1040, 1064]"
2028,"[885, 900, 1304, 886, 292]"
2029,"[1409, 1458, 1443, 1466, 926]"
2030,"[1607, 862, 723, 3, 1903]"
2031,"[79, 1773, 1072, 1270, 856]"
2032,"[862, 216, 1517, 1570, 1627]"
2033,"[1707, 1878, 1938, 1772, 1855]"
2034,"[1567, 1896, 1897, 1922, 1627]"
2035,"[478, 1924, 1567, 1884, 1588]"
2036,"[478, 1588, 1924, 1529, 1519]"
2037,"[1861, 1809, 452, 1252, 1490]"
2038,"[420, 1516, 1524, 1201, 124]"
2039,"[885, 1049, 926, 1666, 1033]"
2040,"[1906, 1587, 1567, 1627, 1896]"
2041,"[455, 454, 465, 1405, 1623]"
2042,"[1924, 478, 1884, 1544, 1542]"
2043,"[1707, 1878, 1938, 618, 802]"
