q_id,web_list
1642,"[1567, 1896, 1927, 1067, 128]"
1643,"[1742, 1900, 1204, 1573, 16]"
1644,"[1679, 621, 1204, 1806, 1513]"
1645,"[1204, 1567, 468, 1744, 1610]"
1646,"[1204, 468, 1573, 443, 1581]"
1647,"[1567, 16, 1204, 647, 1708]"
1648,"[1204, 1573, 1806, 16, 1883]"
1649,"[1679, 1204, 621, 443, 468]"
1650,"[1204, 1742, 1573, 443, 790]"
1651,"[1567, 1896, 61, 595, 590]"
1652,"[1193, 796, 1026, 1029, 37]"
1653,"[1567, 16, 1896, 1157, 1573]"
1654,"[1567, 1204, 587, 1517, 1573]"
1655,"[1204, 1573, 1567, 647, 1708]"
1656,"[1193, 425, 1029, 1026, 1574]"
1657,"[1567, 1896, 16, 1204, 1618]"
1658,"[1193, 128, 599, 595, 1574]"
1659,"[478, 1305, 425, 778, 1736]"
1660,"[1204, 1573, 1679, 16, 621]"
1661,"[1153, 1567, 1919, 1573, 128]"
1662,"[16, 1567, 1204, 1573, 1513]"
1663,"[1194, 37, 1193, 128, 1033]"
1664,"[1567, 16, 61, 1573, 468]"
1665,"[1555, 1573, 1204, 1567, 292]"
1666,"[1567, 1896, 677, 16, 1921]"
1667,"[590, 595, 599, 587, 37]"
1668,"[1193, 1564, 1574, 1489, 1029]"
1669,"[1204, 1806, 1573, 1513, 1744]"
1670,"[1320, 1575, 128, 420, 1574]"
1671,"[1567, 43, 16, 1573, 61]"
1672,"[37, 413, 1567, 1564, 128]"
1673,"[1567, 1896, 16, 43, 1921]"
1674,"[1926, 1574, 37, 1564, 1193]"
1675,"[1896, 1567, 739, 1517, 599]"
1676,"[1567, 1193, 478, 128, 1564]"
1677,"[1567, 16, 1573, 1319, 1317]"
1678,"[1567, 1896, 128, 37, 1927]"
1679,"[1618, 1567, 1067, 1921, 1564]"
1680,"[43, 1567, 37, 1564, 1489]"
1681,"[16, 542, 1513, 1806, 1883]"
1682,"[468, 1001, 1204, 230, 1932]"
1683,"[868, 1748, 1071, 478, 103]"
1684,"[16, 1573, 1204, 1567, 1806]"
1685,"[1320, 1742, 1806, 1204, 1883]"
1686,"[1320, 1742, 420, 1573, 1204]"
1687,"[1567, 1896, 61, 37, 1542]"
1688,"[44, 1204, 1806, 694, 1883]"
1689,"[1573, 61, 468, 542, 1204]"
1690,"[1574, 468, 1882, 61, 443]"
1691,"[1567, 1204, 1573, 16, 44]"
1692,"[468, 1932, 1204, 1513, 542]"
1693,"[1193, 1742, 1320, 1574, 37]"
1694,"[128, 61, 468, 1581, 776]"
1695,"[1320, 1742, 1701, 420, 102]"
1696,"[1320, 1575, 43, 128, 420]"
1697,"[420, 1320, 1701, 43, 126]"
1698,"[590, 595, 599, 1896, 1567]"
1699,"[1320, 420, 1742, 43, 128]"
1700,"[1193, 37, 1574, 599, 590]"
1701,"[1320, 1036, 1564, 128, 43]"
1702,"[872, 1927, 1567, 128, 1191]"
1703,"[1883, 1204, 1806, 1573, 621]"
1704,"[1581, 1744, 61, 73, 468]"
1705,"[1320, 128, 420, 864, 43]"
1706,"[37, 1567, 1193, 1574, 1194]"
1707,"[1320, 43, 647, 1573, 1204]"
1708,"[1915, 478, 1900, 889, 128]"
1709,"[1567, 1896, 61, 1927, 1065]"
1710,"[1320, 420, 128, 1564, 1742]"
1711,"[1513, 542, 621, 1806, 401]"
1712,"[1320, 647, 1742, 43, 128]"
1713,"[1574, 1679, 1806, 1717, 1204]"
1714,"[1900, 1915, 1742, 1204, 1567]"
1715,"[401, 1204, 661, 1573, 128]"
1716,"[1567, 1573, 128, 1204, 1517]"
1717,"[1573, 1204, 1567, 16, 445]"
1718,"[1581, 61, 128, 810, 1573]"
1719,"[43, 647, 446, 1567, 1915]"
1720,"[37, 1574, 1193, 61, 128]"
1721,"[1567, 61, 37, 128, 43]"
1722,"[61, 1896, 62, 1567, 132]"
1723,"[1587, 128, 468, 889, 1063]"
1724,"[1320, 420, 1073, 1573, 43]"
1725,"[1204, 1573, 478, 1567, 1806]"
1726,"[1567, 16, 1896, 1573, 43]"
1727,"[1204, 1742, 1679, 1320, 1806]"
1728,"[1567, 61, 468, 37, 1574]"
1729,"[1204, 1567, 478, 889, 1744]"
1730,"[1927, 128, 282, 595, 599]"
1731,"[292, 1567, 1555, 1742, 1204]"
1732,"[1915, 43, 1567, 420, 1522]"
1733,"[61, 1567, 62, 1581, 1744]"
1734,"[1931, 1930, 1921, 1932, 735]"
1735,"[1204, 661, 1573, 401, 1717]"
1736,"[1320, 1575, 128, 420, 43]"
1737,"[1204, 1573, 1679, 478, 16]"
1738,"[1193, 1029, 1034, 1026, 128]"
1739,"[1573, 1204, 61, 468, 1513]"
1740,"[1567, 1573, 1319, 599, 595]"
1741,"[926, 1193, 407, 406, 1520]"
1742,"[1320, 420, 128, 1701, 102]"
1743,"[1320, 128, 864, 420, 666]"
1744,"[1287, 128, 468, 61, 1573]"
1745,"[1567, 1896, 61, 739, 1573]"
1746,"[1567, 1896, 677, 1564, 61]"
1747,"[803, 1806, 802, 1708, 1204]"
1748,"[1932, 1930, 1039, 468, 1574]"
1749,"[1320, 420, 647, 1701, 128]"
1750,"[590, 595, 1517, 1607, 599]"
1751,"[1567, 37, 128, 1574, 1564]"
1752,"[1567, 16, 1573, 889, 1204]"
1753,"[16, 1567, 1573, 1204, 1744]"
1754,"[82, 1204, 1194, 1573, 61]"
1755,"[1883, 1742, 1806, 1708, 1679]"
1756,"[1923, 43, 61, 128, 1747]"
1757,"[1536, 128, 1581, 61, 1742]"
1758,"[1204, 1573, 1742, 1679, 1567]"
1759,"[1567, 1896, 1742, 677, 676]"
1760,"[1204, 1743, 1806, 1573, 621]"
1761,"[1567, 16, 1926, 1064, 1573]"
1762,"[1567, 677, 1896, 1742, 1581]"
1763,"[1806, 1246, 1513, 1204, 621]"
1764,"[1575, 1679, 128, 1204, 646]"
1765,"[1320, 128, 647, 1204, 1742]"
1766,"[1065, 37, 1029, 1193, 128]"
1767,"[1573, 478, 1744, 889, 61]"
1768,"[128, 1806, 1744, 468, 1711]"
1769,"[1567, 1896, 1573, 61, 1204]"
1770,"[1320, 1742, 647, 1573, 128]"
1771,"[401, 128, 1204, 468, 1573]"
1772,"[864, 1320, 1564, 1701, 128]"
1773,"[1679, 73, 1204, 61, 443]"
1774,"[1567, 1896, 16, 595, 61]"
1775,"[868, 1567, 1071, 1748, 103]"
1776,"[599, 595, 590, 1157, 593]"
1777,"[1896, 595, 599, 590, 1567]"
1778,"[595, 590, 599, 587, 593]"
1779,"[468, 590, 1581, 587, 1517]"
1780,"[1204, 468, 1679, 443, 61]"
1781,"[1567, 43, 37, 1191, 1320]"
1782,"[1204, 1573, 1567, 61, 443]"
1783,"[37, 1567, 1539, 43, 1036]"
1784,"[128, 1573, 1204, 61, 1895]"
1785,"[1679, 443, 621, 1204, 1806]"
1786,"[621, 1204, 1573, 1806, 1513]"
1787,"[128, 1927, 892, 468, 1204]"
1788,"[739, 398, 599, 595, 1720]"
1789,"[587, 599, 595, 590, 443]"
1790,"[1679, 1204, 1513, 621, 542]"
1791,"[1320, 102, 1701, 420, 128]"
1792,"[37, 1567, 1896, 1194, 1542]"
1793,"[796, 43, 37, 1489, 1193]"
1794,"[1204, 1708, 1883, 44, 1573]"
1795,"[1320, 43, 128, 1575, 647]"
1796,"[1320, 1742, 128, 1204, 43]"
1797,"[1204, 16, 61, 128, 1567]"
1798,"[590, 595, 599, 587, 593]"
1799,"[911, 1204, 1932, 1573, 468]"
1800,"[1806, 1896, 1567, 1513, 1708]"
1801,"[1320, 420, 864, 128, 290]"
1802,"[1320, 420, 1701, 102, 1036]"
1803,"[861, 1574, 889, 128, 61]"
1804,"[1320, 126, 102, 1701, 876]"
1805,"[1896, 1567, 1191, 43, 677]"
1806,"[1204, 401, 1806, 1573, 468]"
1807,"[468, 590, 595, 128, 599]"
1808,"[1204, 621, 1806, 1513, 542]"
1809,"[292, 125, 1567, 1204, 1249]"
1810,"[46, 1662, 889, 44, 43]"
1811,"[1204, 1806, 1573, 16, 1883]"
1812,"[1204, 468, 1806, 1573, 1744]"
1813,"[587, 443, 590, 599, 1204]"
1814,"[1567, 1193, 37, 1896, 468]"
1815,"[861, 889, 1574, 1573, 61]"
1816,"[16, 1567, 1573, 1204, 1806]"
1817,"[1204, 1573, 16, 542, 1679]"
1818,"[595, 599, 590, 1567, 593]"
1819,"[1320, 43, 420, 128, 1036]"
1820,"[443, 1679, 1204, 1513, 587]"
1821,"[1567, 468, 1193, 61, 1573]"
1822,"[1666, 1918, 954, 1029, 468]"
1823,"[1928, 590, 595, 599, 403]"
1824,"[43, 1193, 1033, 1194, 1489]"
1825,"[1204, 1744, 44, 1573, 889]"
1826,"[478, 1924, 1573, 1204, 889]"
1827,"[61, 1744, 468, 43, 62]"
1828,"[1193, 1040, 1586, 1026, 1029]"
1829,"[1567, 16, 868, 1573, 413]"
1830,"[1915, 1567, 677, 61, 468]"
1831,"[1896, 1191, 1567, 1542, 595]"
1832,"[1320, 793, 1313, 794, 43]"
1833,"[1567, 1573, 1204, 61, 16]"
1834,"[1573, 1320, 403, 468, 1567]"
1835,"[1924, 478, 1204, 44, 1573]"
1836,"[1567, 478, 16, 1573, 1916]"
1837,"[1037, 1026, 1207, 1918, 1320]"
1838,"[16, 1567, 1204, 114, 1573]"
1839,"[1567, 1896, 61, 677, 1742]"
1840,"[16, 1567, 1573, 44, 1204]"
1841,"[49, 88, 426, 457, 533]"
1842,"[1567, 16, 1204, 1742, 1896]"
1843,"[1037, 1915, 1193, 406, 407]"
1844,"[1567, 1742, 1204, 1573, 790]"
1845,"[1193, 1915, 1026, 1029, 1034]"
1846,"[37, 43, 1567, 1927, 1204]"
1847,"[590, 595, 587, 599, 46]"
1848,"[1927, 1567, 872, 128, 1065]"
1849,"[1320, 43, 1204, 1573, 864]"
1850,"[1806, 1204, 16, 1708, 1883]"
1851,"[1193, 1029, 128, 164, 165]"
1852,"[1574, 1915, 1679, 1932, 590]"
1853,"[37, 1567, 128, 1517, 1574]"
1854,"[478, 1567, 43, 1915, 1204]"
1855,"[1320, 647, 420, 1701, 1575]"
1856,"[61, 1573, 1567, 1742, 62]"
1857,"[61, 1744, 1573, 1581, 468]"
1858,"[1204, 1567, 1573, 1679, 468]"
1859,"[1204, 16, 468, 1567, 1806]"
1860,"[1204, 16, 1567, 1806, 1883]"
1861,"[1573, 1936, 1935, 1204, 61]"
1862,"[1320, 1564, 43, 1489, 420]"
1863,"[590, 587, 599, 595, 593]"
1864,"[590, 595, 599, 587, 1517]"
1865,"[1517, 739, 1896, 1567, 590]"
1866,"[468, 1581, 1679, 889, 1573]"
1867,"[61, 62, 468, 1573, 1567]"
1868,"[1567, 1806, 61, 1883, 468]"
1869,"[1204, 1035, 1806, 1027, 1932]"
1870,"[1573, 1204, 44, 1806, 16]"
1871,"[1567, 1896, 677, 1067, 128]"
1872,"[1573, 16, 889, 1567, 1204]"
1873,"[1882, 1428, 1573, 1204, 1932]"
1874,"[1037, 1034, 425, 1193, 1029]"
1875,"[1320, 1489, 1564, 162, 1745]"
1876,"[468, 1630, 1204, 604, 1932]"
1877,"[1320, 420, 1701, 876, 102]"
1878,"[1567, 61, 16, 1573, 62]"
1879,"[1194, 43, 1033, 1193, 1587]"
1880,"[1883, 1742, 1806, 1708, 1679]"
1881,"[1033, 1915, 1932, 1917, 1039]"
1882,"[590, 587, 599, 595, 61]"
1883,"[43, 1033, 128, 1194, 1193]"
1884,"[1742, 80, 677, 1883, 443]"
1885,"[1204, 1567, 1573, 1742, 61]"
1886,"[1896, 1567, 739, 1517, 599]"
1887,"[1204, 1679, 889, 468, 1573]"
1888,"[1883, 1806, 468, 647, 1204]"
1889,"[1567, 1896, 37, 61, 1517]"
1890,"[1896, 1567, 1564, 37, 1489]"
1891,"[1320, 1036, 420, 128, 880]"
1892,"[16, 1567, 1573, 1204, 1806]"
1893,"[1204, 292, 1567, 1573, 889]"
1894,"[1204, 128, 892, 401, 1744]"
1895,"[44, 1662, 43, 1573, 413]"
1896,"[919, 164, 165, 167, 174]"
1897,"[1930, 1932, 1204, 1711, 1573]"
1898,"[1567, 1573, 61, 446, 1204]"
1899,"[16, 1567, 1573, 1204, 542]"
1900,"[16, 1567, 1573, 44, 1806]"
1901,"[478, 1204, 1573, 1915, 1567]"
1902,"[1932, 270, 1513, 468, 359]"
1903,"[1915, 1567, 43, 647, 128]"
1904,"[468, 1573, 61, 1806, 1567]"
1905,"[1567, 16, 1573, 677, 413]"
1906,"[1567, 1896, 16, 1573, 61]"
1907,"[1567, 1896, 61, 128, 1517]"
1908,"[44, 1806, 1744, 1204, 16]"
1909,"[1915, 43, 647, 413, 44]"
1910,"[1320, 420, 1701, 43, 102]"
1911,"[739, 595, 398, 599, 590]"
1912,"[468, 1204, 443, 1806, 1915]"
1913,"[1575, 1320, 43, 128, 1036]"
1914,"[1574, 283, 1037, 443, 359]"
1915,"[1193, 590, 587, 595, 599]"
1916,"[468, 61, 128, 1037, 1536]"
1917,"[1320, 420, 43, 128, 1742]"
1918,"[599, 590, 595, 587, 1567]"
1919,"[1193, 1896, 735, 1567, 590]"
1920,"[590, 599, 595, 587, 593]"
1921,"[1896, 1567, 1191, 677, 128]"
1922,"[44, 1573, 43, 128, 1204]"
1923,"[1883, 1708, 1806, 803, 802]"
1924,"[587, 1513, 542, 590, 594]"
1925,"[1896, 1567, 1517, 595, 1927]"
1926,"[1567, 1907, 16, 1899, 1896]"
1927,"[1896, 1567, 595, 735, 1065]"
1928,"[1567, 1896, 61, 1573, 595]"
1929,"[1708, 1883, 803, 1806, 1742]"
1930,"[1567, 739, 599, 595, 1896]"
1931,"[590, 595, 599, 587, 593]"
1932,"[1567, 1517, 1896, 128, 889]"
1933,"[1513, 542, 594, 1806, 621]"
1934,"[889, 478, 1915, 1573, 1610]"
1935,"[1204, 1806, 1573, 1575, 621]"
1936,"[1204, 1679, 1513, 443, 468]"
1937,"[1320, 128, 43, 1204, 1575]"
1938,"[1320, 1204, 128, 43, 1575]"
1939,"[1567, 1573, 61, 1204, 790]"
1940,"[1193, 407, 406, 1029, 425]"
1941,"[1036, 1320, 43, 1742, 420]"
1942,"[443, 42, 1581, 1204, 468]"
1943,"[1037, 599, 595, 590, 1574]"
1944,"[43, 1915, 1193, 735, 1033]"
1945,"[1033, 1194, 1587, 1574, 37]"
1946,"[1567, 61, 62, 1581, 1744]"
1947,"[128, 406, 1915, 407, 61]"
1948,"[283, 1037, 1204, 1574, 128]"
1949,"[1630, 468, 1574, 1932, 352]"
1950,"[16, 61, 1573, 1204, 786]"
1951,"[1567, 677, 1573, 1896, 16]"
1952,"[73, 61, 468, 62, 1744]"
1953,"[1320, 1701, 667, 647, 1575]"
1954,"[16, 1567, 1573, 114, 61]"
1955,"[1567, 1517, 61, 1573, 1204]"
1956,"[1204, 16, 1806, 1679, 443]"
1957,"[1193, 37, 1194, 1564, 1567]"
1958,"[359, 283, 1932, 352, 1031]"
1959,"[1567, 16, 1204, 1573, 1896]"
1960,"[1742, 1320, 1883, 1806, 1204]"
1961,"[599, 1573, 587, 783, 1204]"
1962,"[1567, 61, 125, 1617, 1573]"
1963,"[468, 1193, 1574, 1932, 1679]"
1964,"[1869, 1834, 1871, 452, 587]"
1965,"[1320, 1575, 128, 420, 43]"
1966,"[16, 1567, 1204, 1573, 542]"
1967,"[1193, 407, 406, 1034, 1065]"
1968,"[456, 16, 1573, 1204, 454]"
1969,"[621, 1708, 443, 1204, 1806]"
1970,"[1806, 1204, 1883, 1708, 1513]"
1971,"[16, 1204, 1513, 1567, 1246]"
1972,"[1567, 1573, 1742, 1517, 1896]"
1973,"[1320, 420, 128, 1742, 43]"
1974,"[595, 1191, 599, 590, 61]"
1975,"[1567, 1896, 1517, 1573, 1204]"
1976,"[1932, 355, 901, 1039, 61]"
1977,"[1896, 1517, 1567, 128, 1744]"
1978,"[1194, 1193, 468, 1567, 127]"
1979,"[468, 61, 1204, 1573, 1883]"
1980,"[1204, 1573, 1567, 889, 468]"
1981,"[468, 128, 61, 810, 1744]"
1982,"[1574, 37, 1679, 401, 413]"
1983,"[599, 590, 595, 1191, 1567]"
1984,"[621, 44, 1806, 1204, 413]"
1985,"[1204, 478, 1567, 1915, 468]"
1986,"[44, 1573, 16, 1204, 1567]"
1987,"[1320, 420, 128, 43, 1575]"
1988,"[43, 1036, 37, 1567, 1320]"
1989,"[889, 128, 1924, 468, 61]"
1990,"[468, 61, 128, 62, 889]"
1991,"[1708, 1204, 1883, 1573, 44]"
1992,"[621, 1806, 413, 1883, 803]"
1993,"[1708, 1883, 1806, 802, 803]"
1994,"[1574, 1932, 1193, 468, 1931]"
1995,"[1320, 420, 128, 1701, 96]"
1996,"[1204, 478, 1679, 889, 1573]"
1997,"[1320, 793, 1742, 1701, 128]"
1998,"[1742, 61, 1567, 468, 587]"
1999,"[1567, 1896, 677, 16, 37]"
2000,"[1204, 16, 1806, 1573, 889]"
2001,"[61, 1204, 468, 1567, 1573]"
2002,"[868, 1748, 1071, 103, 413]"
2003,"[1320, 420, 1564, 128, 1489]"
2004,"[1915, 128, 1917, 1033, 1194]"
2005,"[1567, 1896, 37, 595, 590]"
2006,"[61, 1573, 1581, 468, 1567]"
2007,"[114, 16, 1567, 1204, 1930]"
2008,"[1033, 1065, 425, 1193, 406]"
2009,"[1204, 1573, 1806, 16, 1744]"
2010,"[407, 406, 1193, 1029, 43]"
2011,"[1896, 468, 1542, 595, 1567]"
2012,"[739, 398, 61, 599, 1573]"
2013,"[1679, 1204, 283, 1573, 1513]"
2014,"[1567, 125, 16, 1573, 478]"
2015,"[478, 1924, 889, 1567, 1573]"
2016,"[542, 1513, 594, 1806, 1204]"
2017,"[352, 359, 1932, 1574, 1027]"
2018,"[1915, 1574, 468, 1037, 1900]"
2019,"[1567, 1896, 16, 677, 1744]"
2020,"[16, 1567, 1204, 1573, 1679]"
2021,"[37, 43, 1567, 1564, 1489]"
2022,"[16, 1567, 1204, 1806, 1573]"
2023,"[1320, 1564, 1036, 1489, 420]"
2024,"[1567, 872, 401, 892, 61]"
2025,"[1927, 1567, 1065, 1674, 1191]"
2026,"[1204, 128, 1573, 1915, 1900]"
2027,"[290, 43, 1320, 1567, 864]"
2028,"[61, 468, 62, 1936, 599]"
2029,"[1882, 128, 604, 1428, 1932]"
2030,"[1581, 468, 61, 1573, 1742]"
2031,"[1567, 1896, 61, 1742, 1573]"
2032,"[61, 468, 128, 1573, 62]"
2033,"[1806, 1513, 542, 594, 1204]"
2034,"[1567, 1896, 677, 1573, 1742]"
2035,"[1567, 37, 1320, 128, 468]"
2036,"[478, 128, 43, 919, 1735]"
2037,"[403, 590, 587, 595, 599]"
2038,"[1320, 1564, 1489, 128, 1670]"
2039,"[1193, 1574, 61, 1932, 1207]"
2040,"[1567, 1573, 1193, 468, 590]"
2041,"[455, 465, 1567, 1307, 61]"
2042,"[1204, 44, 1573, 16, 1567]"
2043,"[1806, 1708, 1204, 413, 803]"
2044,"[1915, 406, 407, 1932, 1931]"
2045,"[1320, 1701, 1201, 128, 1202]"
2046,"[1517, 1896, 1567, 1744, 61]"
2047,"[1567, 61, 1573, 16, 62]"
2048,"[1287, 1581, 468, 61, 587]"
2049,"[1567, 595, 61, 599, 590]"
2050,"[1193, 1026, 1574, 1029, 1320]"
2051,"[1567, 43, 1573, 676, 16]"
2052,"[1320, 96, 97, 128, 102]"
2053,"[1204, 1573, 16, 1806, 1883]"
2054,"[1573, 43, 1575, 1204, 44]"
2055,"[562, 575, 579, 568, 1581]"
2056,"[1193, 37, 1932, 1033, 1029]"
2057,"[16, 1204, 1573, 1567, 889]"
2058,"[889, 61, 468, 1618, 62]"
2059,"[1567, 1896, 1573, 595, 1204]"
2060,"[61, 62, 1573, 1660, 1581]"
2061,"[1581, 810, 468, 61, 1744]"
2062,"[1896, 1567, 61, 62, 1517]"
2063,"[468, 599, 1742, 595, 1193]"
2064,"[1574, 443, 1806, 1573, 1204]"
2065,"[1915, 478, 43, 44, 413]"
2066,"[1575, 446, 1320, 404, 128]"
2067,"[1567, 677, 1067, 790, 1711]"
2068,"[1193, 128, 1065, 1202, 410]"
2069,"[1204, 1573, 16, 1679, 621]"
2070,"[1932, 1574, 834, 1930, 1027]"
2071,"[290, 864, 1737, 420, 1320]"
2072,"[16, 1567, 1204, 1573, 790]"
2073,"[16, 1567, 1204, 1573, 114]"
2074,"[599, 595, 593, 590, 597]"
2075,"[468, 61, 443, 1204, 1806]"
2076,"[1204, 1806, 16, 1883, 1567]"
2077,"[1567, 1896, 1573, 595, 16]"
2078,"[478, 1924, 1915, 128, 1204]"
2079,"[1193, 1574, 37, 1915, 1029]"
2080,"[401, 1573, 1204, 1679, 1932]"
2081,"[1567, 1573, 61, 1204, 16]"
2082,"[1915, 1574, 357, 359, 1932]"
2083,"[1204, 621, 1806, 443, 1883]"
2084,"[420, 443, 1320, 1204, 1742]"
2085,"[128, 1567, 1701, 1036, 868]"
2086,"[401, 1204, 1806, 128, 1679]"
2087,"[61, 1581, 1573, 468, 48]"
2088,"[16, 1567, 1573, 1204, 114]"
2089,"[61, 128, 62, 1536, 468]"
2090,"[1567, 1896, 595, 61, 1573]"
2091,"[1071, 868, 103, 1748, 43]"
2092,"[1320, 420, 1552, 128, 1701]"
2093,"[590, 595, 599, 587, 37]"
2094,"[677, 16, 1883, 1204, 1708]"
2095,"[1567, 1896, 37, 1066, 1907]"
2096,"[1193, 1567, 37, 1026, 735]"
2097,"[1607, 1517, 590, 1581, 480]"
2098,"[1573, 1567, 1204, 292, 1742]"
2099,"[1204, 1573, 1567, 468, 889]"
2100,"[1193, 1574, 37, 1032, 1037]"
2101,"[478, 16, 1204, 1679, 1573]"
2102,"[1567, 595, 1896, 599, 590]"
2103,"[1027, 1915, 1932, 468, 1711]"
2104,"[1573, 1204, 1806, 1513, 1931]"
2105,"[1193, 1029, 1034, 1026, 1320]"
2106,"[61, 1581, 468, 1679, 62]"
2107,"[1193, 1033, 43, 37, 1489]"
2108,"[1027, 1574, 443, 359, 1573]"
2109,"[1567, 1896, 677, 16, 1067]"
2110,"[1567, 1573, 1191, 61, 1204]"
2111,"[1204, 1573, 1806, 1575, 1679]"
2112,"[1927, 1567, 790, 1564, 1204]"
2113,"[1567, 61, 1573, 1536, 1581]"
2114,"[1607, 590, 595, 599, 587]"
2115,"[1320, 420, 647, 1575, 43]"
2116,"[1896, 1567, 677, 128, 1573]"
2117,"[478, 1673, 128, 1924, 1567]"
2118,"[1567, 1896, 739, 595, 599]"
2119,"[872, 595, 599, 128, 1896]"
2120,"[1204, 1679, 16, 1573, 468]"
2121,"[1915, 1564, 1489, 1193, 406]"
2122,"[43, 1574, 868, 128, 1567]"
2123,"[125, 1204, 468, 1573, 61]"
2124,"[37, 1193, 43, 1567, 128]"
2125,"[1567, 1896, 677, 1067, 37]"
2126,"[1204, 478, 1573, 1806, 1513]"
2127,"[1806, 1204, 1883, 1573, 803]"
2128,"[1567, 61, 1573, 1191, 16]"
2129,"[1320, 633, 1204, 1575, 1679]"
2130,"[468, 128, 61, 62, 1742]"
2131,"[595, 590, 1567, 599, 1896]"
2132,"[1567, 1896, 1191, 128, 595]"
2133,"[37, 128, 1063, 1194, 1193]"
2134,"[446, 590, 587, 1607, 595]"
2135,"[16, 1573, 1204, 1567, 478]"
2136,"[1193, 1032, 1029, 1043, 1034]"
2137,"[1567, 590, 595, 398, 599]"
2138,"[478, 1204, 1567, 1573, 16]"
2139,"[16, 1567, 677, 1204, 1806]"
2140,"[61, 62, 1744, 1573, 1517]"
2141,"[1742, 677, 1896, 1927, 1883]"
2142,"[1567, 1896, 739, 599, 595]"
2143,"[1567, 1204, 599, 1896, 595]"
2144,"[1513, 1204, 542, 16, 1246]"
2145,"[1246, 803, 1806, 621, 802]"
2146,"[1320, 128, 1701, 647, 43]"
2147,"[1581, 1567, 61, 1517, 1573]"
2148,"[1567, 61, 468, 1573, 443]"
2149,"[1517, 1742, 1653, 622, 1744]"
2150,"[1034, 1033, 1193, 1029, 735]"
2151,"[1204, 1567, 1573, 44, 16]"
2152,"[1567, 1896, 677, 37, 1921]"
2153,"[1320, 43, 1701, 667, 1573]"
2154,"[1573, 1567, 61, 1204, 62]"
2155,"[595, 599, 590, 739, 587]"
2156,"[1320, 420, 43, 128, 864]"
2157,"[803, 1204, 1806, 802, 621]"
2158,"[1679, 621, 1204, 1806, 587]"
2159,"[1204, 1679, 889, 16, 1573]"
2160,"[1320, 43, 1036, 121, 1564]"
2161,"[1204, 1573, 44, 16, 1806]"
2162,"[1896, 1567, 1573, 1517, 61]"
2163,"[43, 1489, 1036, 128, 1927]"
2164,"[61, 1204, 891, 1573, 1742]"
2165,"[420, 1320, 1742, 128, 102]"
2166,"[1320, 1742, 420, 128, 1564]"
2167,"[1567, 1896, 590, 595, 599]"
2168,"[1573, 677, 1204, 594, 1513]"
2169,"[1573, 1204, 1567, 468, 1581]"
2170,"[443, 1936, 1679, 1573, 1204]"
2171,"[1320, 43, 1575, 102, 128]"
2172,"[1567, 1896, 677, 1067, 37]"
2173,"[796, 1513, 1204, 1932, 542]"
2174,"[1567, 61, 1896, 62, 128]"
2175,"[1567, 677, 1921, 478, 37]"
2176,"[1567, 37, 1742, 1896, 590]"
2177,"[595, 599, 1896, 590, 1191]"
2178,"[1193, 1026, 1029, 1034, 37]"
2179,"[1915, 468, 1932, 1574, 1917]"
2180,"[1742, 655, 1513, 1204, 1573]"
2181,"[453, 926, 1193, 128, 1320]"
2182,"[1567, 1896, 595, 599, 590]"
2183,"[445, 1573, 44, 1204, 16]"
2184,"[44, 1204, 1573, 889, 16]"
2185,"[37, 1193, 1567, 43, 1574]"
2186,"[1044, 1539, 1567, 37, 1564]"
2187,"[1204, 1679, 889, 445, 336]"
2188,"[1204, 1573, 647, 16, 1679]"
2189,"[1567, 1896, 61, 16, 1744]"
2190,"[1193, 1529, 1564, 1916, 1489]"
2191,"[1204, 1679, 401, 1806, 128]"
2192,"[1567, 1035, 128, 1065, 1027]"
2193,"[1194, 1193, 1033, 1574, 37]"
2194,"[1573, 1900, 1574, 1742, 1204]"
2195,"[1567, 595, 599, 590, 61]"
2196,"[1806, 1204, 1567, 1573, 1883]"
2197,"[61, 1742, 1869, 1513, 1883]"
2198,"[1032, 406, 1193, 407, 1915]"
2199,"[889, 1573, 1204, 790, 61]"
2200,"[1567, 37, 677, 95, 1927]"
2201,"[1567, 61, 1573, 62, 783]"
2202,"[1896, 1567, 16, 1067, 1573]"
2203,"[1320, 647, 128, 1701, 102]"
2204,"[1193, 735, 1026, 1574, 425]"
2205,"[1567, 1896, 16, 677, 1194]"
2206,"[1567, 1896, 16, 61, 1573]"
2207,"[1567, 61, 1896, 1573, 1204]"
2208,"[1204, 443, 1513, 542, 1573]"
2209,"[1320, 1575, 446, 128, 404]"
2210,"[1581, 468, 443, 1573, 1513]"
2211,"[1567, 16, 1204, 1915, 1573]"
2212,"[1567, 16, 1573, 1618, 1204]"
2213,"[1567, 1896, 1927, 1194, 1517]"
2214,"[1896, 1567, 739, 1517, 595]"
2215,"[868, 1748, 1071, 103, 478]"
2216,"[1567, 16, 1204, 1573, 1742]"
2217,"[43, 1033, 1194, 128, 1915]"
2218,"[793, 1313, 1320, 794, 128]"
2219,"[1806, 661, 1204, 606, 61]"
2220,"[1932, 1574, 468, 1204, 1882]"
2221,"[1896, 1567, 1517, 1573, 1157]"
2222,"[359, 1574, 1932, 1931, 443]"
2223,"[1742, 1204, 1567, 1883, 646]"
2224,"[1896, 1567, 595, 590, 599]"
2225,"[1567, 1896, 1573, 1204, 16]"
2226,"[1567, 1896, 37, 1194, 1193]"
2227,"[647, 1204, 1806, 44, 1573]"
