q_id,web_list
1740,"[368, 1186, 1676, 1725, 608]"
1741,"[419, 1041, 407, 1909, 406]"
1742,"[420, 1197, 1540, 1541, 1670]"
1743,"[665, 472, 793, 1064, 664]"
1744,"[63, 1287, 1895, 1737, 1733]"
1745,"[372, 368, 1896, 739, 1607]"
1746,"[1193, 1567, 1072, 1625, 362]"
1747,"[1707, 1878, 1938, 18, 1246]"
1748,"[1930, 886, 1039, 1050, 257]"
1749,"[1902, 420, 665, 700, 155]"
1750,"[1607, 1725, 368, 1723, 1157]"
1751,"[1066, 1915, 1922, 1600, 1897]"
1752,"[114, 1479, 539, 692, 535]"
1753,"[114, 456, 1896, 888, 116]"
1754,"[1287, 1895, 50, 1710, 1877]"
1755,"[1072, 368, 135, 1721, 1157]"
1756,"[1747, 863, 865, 1646, 59]"
1757,"[50, 1316, 906, 1252, 114]"
1758,"[417, 1197, 853, 1239, 416]"
1759,"[1723, 443, 18, 1707, 1878]"
1760,"[1321, 1900, 695, 51, 696]"
1761,"[1899, 1478, 1064, 1926, 1212]"
1762,"[1567, 1072, 1193, 1896, 1646]"
1763,"[786, 1383, 1226, 1246, 1357]"
1764,"[1575, 646, 853, 667, 1679]"
1765,"[1197, 412, 420, 1888, 417]"
1766,"[1193, 1029, 1586, 113, 1034]"
1767,"[1434, 1924, 1884, 1461, 478]"
1768,"[362, 1678, 1239, 18, 114]"
1769,"[1157, 1098, 1080, 372, 1086]"
1770,"[782, 1197, 1655, 30, 645]"
1771,"[401, 282, 47, 1717, 660]"
1772,"[1541, 1552, 1553, 98, 1516]"
1773,"[1317, 648, 646, 82, 437]"
1774,"[372, 368, 623, 739, 1725]"
1775,"[1071, 103, 868, 1748, 1304]"
1776,"[1157, 1865, 1300, 1723, 1827]"
1777,"[623, 368, 135, 1725, 1072]"
1778,"[1607, 1707, 1878, 1938, 1725]"
1779,"[1098, 132, 135, 1580, 623]"
1780,"[1915, 1782, 1781, 1799, 1798]"
1781,"[1899, 1907, 1526, 1892, 1926]"
1782,"[369, 1799, 1782, 1798, 1801]"
1783,"[1193, 321, 1646, 1894, 930]"
1784,"[1895, 1287, 645, 798, 1707]"
1785,"[645, 635, 1715, 1691, 1006]"
1786,"[668, 337, 14, 798, 1266]"
1787,"[521, 114, 1874, 1674, 1580]"
1788,"[1725, 1186, 770, 739, 627]"
1789,"[1157, 1080, 1725, 1186, 361]"
1790,"[648, 337, 1239, 1607, 1715]"
1791,"[1700, 124, 665, 1118, 1670]"
1792,"[1894, 363, 1072, 858, 1613]"
1793,"[796, 1034, 1672, 1193, 1670]"
1794,"[692, 1604, 888, 582, 1601]"
1795,"[786, 1383, 1700, 1197, 1226]"
1796,"[1197, 420, 667, 1544, 1552]"
1797,"[1902, 1915, 521, 114, 1900]"
1798,"[1607, 1723, 1725, 1567, 1778]"
1799,"[1915, 1900, 1591, 18, 1902]"
1800,"[606, 16, 1896, 1707, 1878]"
1801,"[1737, 1616, 164, 165, 167]"
1802,"[1197, 420, 610, 1247, 1888]"
1803,"[316, 1574, 861, 19, 39]"
1804,"[1670, 420, 126, 1202, 410]"
1805,"[1896, 1567, 1072, 1191, 16]"
1806,"[441, 1127, 427, 1063, 30]"
1807,"[1607, 428, 602, 1191, 1516]"
1808,"[650, 632, 44, 645, 1490]"
1809,"[115, 1655, 1617, 782, 292]"
1810,"[1726, 1884, 891, 1134, 46]"
1811,"[692, 1604, 888, 582, 110]"
1812,"[1039, 927, 114, 1270, 1127]"
1813,"[1607, 1202, 410, 1080, 294]"
1814,"[1072, 1033, 1894, 1193, 1613]"
1815,"[1574, 1568, 861, 316, 19]"
1816,"[114, 1496, 1922, 1915, 1897]"
1817,"[641, 445, 412, 441, 1573]"
1818,"[1304, 79, 126, 1814, 1837]"
1819,"[1197, 1118, 124, 1700, 665]"
1820,"[448, 298, 1266, 293, 438]"
1821,"[16, 903, 1906, 824, 1567]"
1822,"[1029, 1041, 900, 954, 728]"
1823,"[672, 1906, 1588, 1528, 1301]"
1824,"[1193, 1033, 43, 1894, 1586]"
1825,"[1567, 650, 18, 115, 418]"
1826,"[478, 1924, 1434, 787, 1884]"
1827,"[1713, 861, 673, 811, 46]"
1828,"[782, 1586, 1193, 1040, 400]"
1829,"[1496, 1400, 507, 1907, 501]"
1830,"[1894, 1915, 886, 1896, 363]"
1831,"[257, 1613, 1191, 368, 1721]"
1832,"[794, 793, 1313, 1028, 420]"
1833,"[1567, 1721, 114, 18, 1902]"
1834,"[1934, 403, 79, 55, 1664]"
1835,"[1924, 478, 1434, 1937, 1884]"
1836,"[1926, 16, 1567, 1916, 106]"
1837,"[1202, 410, 667, 919, 164]"
1838,"[1113, 114, 1197, 1902, 1889]"
1839,"[1896, 1567, 372, 1072, 1906]"
1840,"[16, 1249, 1567, 454, 455]"
1841,"[119, 919, 162, 164, 165]"
1842,"[108, 1098, 1159, 1567, 411]"
1843,"[1915, 1358, 1907, 534, 1055]"
1844,"[368, 110, 688, 1072, 1721]"
1845,"[1915, 1193, 1861, 1560, 1561]"
1846,"[321, 331, 43, 1701, 1036]"
1847,"[1607, 1191, 43, 1131, 660]"
1848,"[363, 930, 1072, 1894, 1193]"
1849,"[665, 472, 1616, 1064, 124]"
1850,"[692, 1604, 888, 582, 1601]"
1851,"[1193, 735, 113, 1034, 1033]"
1852,"[1826, 853, 1900, 1723, 1567]"
1853,"[1567, 1193, 1625, 37, 1805]"
1854,"[1902, 1434, 478, 1915, 1924]"
1855,"[124, 420, 1700, 1628, 665]"
1856,"[1098, 447, 634, 1655, 1691]"
1857,"[1569, 73, 1568, 34, 24]"
1858,"[1915, 1900, 114, 1902, 1781]"
1859,"[641, 1197, 795, 1737, 126]"
1860,"[1197, 641, 655, 667, 1737]"
1861,"[1936, 1935, 79, 1557, 930]"
1862,"[1197, 420, 51, 1516, 1559]"
1863,"[1300, 1826, 510, 1870, 1302]"
1864,"[1607, 1725, 1723, 1200, 1157]"
1865,"[368, 1607, 1725, 1193, 372]"
1866,"[1580, 1120, 468, 786, 1884]"
1867,"[1607, 1725, 401, 1894, 1723]"
1868,"[885, 900, 903, 954, 1591]"
1869,"[796, 1630, 1900, 79, 1667]"
1870,"[687, 645, 16, 1567, 668]"
1871,"[1072, 1567, 37, 1193, 1625]"
1872,"[1915, 114, 1573, 884, 1113]"
1873,"[85, 1050, 1316, 1428, 1630]"
1874,"[1666, 56, 419, 1649, 67]"
1875,"[1541, 1540, 1516, 1552, 1553]"
1876,"[1915, 1900, 1543, 65, 412]"
1877,"[1197, 420, 1770, 1628, 1888]"
1878,"[593, 739, 372, 599, 597]"
1879,"[1193, 927, 113, 1033, 1527]"
1880,"[1072, 368, 135, 1721, 1157]"
1881,"[1039, 927, 1050, 1033, 1035]"
1882,"[1607, 599, 1896, 593, 1567]"
1883,"[1193, 1033, 927, 735, 1927]"
1884,"[1781, 1782, 1798, 1801, 1799]"
1885,"[1721, 1902, 1900, 368, 1781]"
1886,"[368, 1607, 372, 739, 1186]"
1887,"[1915, 1799, 1782, 1798, 1781]"
1888,"[314, 422, 1747, 118, 1707]"
1889,"[1072, 1896, 1612, 1567, 1066]"
1890,"[1072, 1567, 1625, 930, 1193]"
1891,"[124, 1655, 877, 1201, 881]"
1892,"[106, 1032, 419, 1910, 1899]"
1893,"[115, 1617, 1655, 292, 1781]"
1894,"[1915, 478, 401, 114, 47]"
1895,"[16, 110, 888, 1604, 692]"
1896,"[1193, 930, 1666, 419, 56]"
1897,"[1193, 1591, 286, 1930, 114]"
1898,"[1200, 79, 930, 1678, 416]"
1899,"[114, 16, 1567, 1907, 535]"
1900,"[16, 114, 1913, 418, 1737]"
1901,"[478, 1924, 1915, 443, 649]"
1902,"[206, 955, 969, 970, 972]"
1903,"[1922, 1897, 1900, 1915, 113]"
1904,"[885, 900, 903, 1212, 1026]"
1905,"[103, 868, 1071, 1567, 1748]"
1906,"[135, 1867, 593, 1098, 1157]"
1907,"[368, 1072, 1157, 372, 1725]"
1908,"[43, 44, 1717, 478, 1884]"
1909,"[1922, 1897, 1627, 1527, 1905]"
1910,"[420, 1197, 1902, 1628, 124]"
1911,"[1185, 372, 1186, 368, 770]"
1912,"[1900, 85, 1198, 604, 18]"
1913,"[1575, 1679, 1717, 667, 1670]"
1914,"[1019, 853, 1915, 1723, 1667]"
1915,"[1607, 1193, 1586, 1930, 1676]"
1916,"[1888, 1723, 1575, 1320, 1094]"
1917,"[420, 1541, 1197, 124, 1670]"
1918,"[842, 1725, 852, 1607, 1251]"
1919,"[1607, 886, 1193, 1930, 1896]"
1920,"[1607, 599, 1725, 593, 590]"
1921,"[1896, 114, 1072, 1567, 1193]"
1922,"[43, 44, 1717, 687, 659]"
1923,"[1707, 1878, 1938, 1723, 1567]"
1924,"[1723, 1513, 1575, 1707, 1878]"
1925,"[1894, 1607, 1072, 1896, 1193]"
1926,"[1892, 1907, 1899, 1526, 1567]"
1927,"[368, 1193, 739, 1894, 372]"
1928,"[368, 1567, 1072, 1725, 372]"
1929,"[368, 16, 1567, 1723, 1707]"
1930,"[16, 372, 1896, 1157, 1567]"
1931,"[1607, 599, 368, 593, 590]"
1932,"[1098, 135, 132, 717, 1157]"
1933,"[1246, 1513, 1772, 1915, 649]"
1934,"[1434, 1924, 1461, 1884, 478]"
1935,"[1006, 1707, 1878, 1938, 1666]"
1936,"[1707, 1878, 1938, 648, 1854]"
1937,"[1670, 1552, 420, 1197, 1313]"
1938,"[853, 919, 1616, 667, 164]"
1939,"[135, 132, 717, 1781, 1782]"
1940,"[1041, 1034, 1193, 1029, 1197]"
1941,"[1064, 782, 18, 115, 1902]"
1942,"[18, 1300, 1915, 1301, 283]"
1943,"[1865, 1725, 590, 599, 1251]"
1944,"[1193, 1033, 1915, 1586, 1065]"
1945,"[735, 1006, 345, 113, 1143]"
1946,"[1098, 132, 73, 1797, 1571]"
1947,"[114, 1050, 1039, 1649, 1630]"
1948,"[219, 853, 1239, 1707, 1878]"
1949,"[1667, 1915, 1900, 85, 65]"
1950,"[535, 495, 539, 114, 507]"
1951,"[16, 1721, 372, 1567, 1799]"
1952,"[73, 795, 1098, 1670, 411]"
1953,"[1700, 340, 1655, 410, 1202]"
1954,"[1192, 1601, 1611, 1604, 692]"
1955,"[1098, 132, 1266, 368, 1080]"
1956,"[1902, 1915, 1900, 478, 1924]"
1957,"[1193, 1932, 886, 1574, 1894]"
1958,"[1917, 1193, 1050, 1027, 1041]"
1959,"[114, 1113, 1567, 1197, 1915]"
1960,"[1564, 1489, 716, 1723, 124]"
1961,"[1902, 1915, 1900, 478, 1924]"
1962,"[115, 1617, 1722, 782, 1655]"
1963,"[1915, 1193, 1197, 1865, 1249]"
1964,"[1874, 1824, 1301, 1870, 1865]"
1965,"[786, 1197, 1700, 1381, 1383]"
1966,"[114, 16, 1404, 786, 787]"
1967,"[1193, 419, 1666, 1548, 823]"
1968,"[456, 454, 455, 1307, 335]"
1969,"[1707, 1878, 1938, 884, 79]"
1970,"[1707, 1878, 1938, 1317, 37]"
1971,"[787, 114, 1772, 16, 535]"
1972,"[135, 1157, 132, 717, 368]"
1973,"[420, 1197, 1902, 1628, 1670]"
1974,"[787, 788, 1157, 1447, 1404]"
1975,"[1098, 377, 135, 447, 132]"
1976,"[1676, 735, 51, 901, 1591]"
1977,"[1098, 135, 132, 717, 1655]"
1978,"[862, 1193, 1625, 1583, 1194]"
1979,"[368, 363, 1797, 92, 1894]"
1980,"[1617, 1737, 1491, 1618, 115]"
1981,"[468, 111, 749, 801, 1191]"
1982,"[648, 1707, 1878, 1938, 1575]"
1983,"[1607, 1915, 1191, 1723, 1676]"
1984,"[1707, 1878, 1938, 648, 472]"
1985,"[478, 1924, 1915, 1902, 114]"
1986,"[687, 645, 16, 1249, 649]"
1987,"[420, 1197, 1902, 1628, 1670]"
1988,"[321, 43, 1036, 1904, 409]"
1989,"[1516, 1559, 1524, 1541, 1525]"
1990,"[1516, 1713, 1749, 921, 1745]"
1991,"[692, 1604, 888, 582, 1601]"
1992,"[1707, 1878, 1938, 648, 1246]"
1993,"[1707, 1878, 1938, 1723, 1567]"
1994,"[1193, 903, 927, 1040, 1340]"
1995,"[1552, 1541, 420, 1888, 1902]"
1996,"[1924, 478, 1385, 1884, 114]"
1997,"[665, 124, 877, 667, 52]"
1998,"[1072, 1781, 1782, 1799, 1798]"
1999,"[1567, 1896, 16, 858, 1072]"
2000,"[16, 114, 535, 1113, 1567]"
2001,"[1197, 1888, 417, 411, 1798]"
2002,"[868, 103, 1748, 1071, 413]"
2003,"[420, 1888, 1902, 1552, 1553]"
2004,"[43, 1902, 1917, 1915, 1050]"
2005,"[1567, 1193, 1896, 1607, 1894]"
2006,"[34, 795, 24, 1580, 1704]"
2007,"[114, 1113, 535, 507, 554]"
2008,"[1917, 419, 1666, 1193, 1041]"
2009,"[1434, 1246, 1461, 1772, 655]"
2010,"[1049, 1193, 900, 885, 1030]"
2011,"[368, 1072, 1723, 1613, 363]"
2012,"[623, 1725, 368, 739, 1251]"
2013,"[18, 283, 1148, 1723, 1428]"
2014,"[1617, 115, 1610, 1434, 1902]"
2015,"[1902, 478, 1915, 114, 1924]"
2016,"[796, 1772, 1830, 542, 1302]"
2017,"[1193, 1564, 1489, 1046, 1574]"
2018,"[1902, 1915, 1900, 18, 1344]"
2019,"[1567, 1896, 16, 1193, 1588]"
2020,"[114, 535, 787, 1113, 786]"
2021,"[1607, 43, 401, 321, 1894]"
2022,"[16, 1896, 114, 1929, 535]"
2023,"[420, 124, 1118, 1700, 1670]"
2024,"[65, 1723, 1125, 1570, 324]"
2025,"[1193, 1607, 1896, 1927, 1125]"
2026,"[1915, 1902, 521, 1900, 18]"
2027,"[290, 1122, 1696, 321, 43]"
2028,"[885, 1935, 1909, 1936, 900]"
2029,"[114, 408, 927, 1197, 1050]"
2030,"[1193, 1574, 1915, 801, 79]"
2031,"[1721, 1567, 1723, 135, 16]"
2032,"[216, 1192, 1594, 1585, 1611]"
2033,"[1723, 1855, 649, 37, 1513]"
2034,"[1567, 1922, 18, 1897, 1902]"
2035,"[43, 478, 667, 1884, 1924]"
2036,"[1672, 930, 478, 155, 157]"
2037,"[403, 452, 1861, 1814, 1863]"
2038,"[1670, 1540, 1118, 164, 165]"
2039,"[1052, 885, 926, 1911, 1049]"
2040,"[1915, 1193, 1902, 1922, 1042]"
2041,"[455, 454, 1614, 1249, 1191]"
2042,"[1924, 1434, 478, 1884, 1461]"
2043,"[18, 1707, 1878, 1938, 1094]"
2044,"[1915, 1902, 1193, 114, 1900]"
2045,"[98, 1713, 1201, 1516, 102]"
2046,"[1894, 1098, 363, 717, 132]"
2047,"[1567, 930, 919, 164, 165]"
2048,"[1287, 1895, 50, 1566, 1584]"
2049,"[1725, 1729, 65, 783, 608]"
2050,"[1026, 1918, 1055, 156, 169]"
2051,"[708, 650, 1743, 649, 681]"
2052,"[665, 420, 1670, 1197, 124]"
2053,"[692, 693, 1692, 1240, 1931]"
2054,"[1312, 898, 1271, 687, 1599]"
2055,"[1609, 1675, 623, 1303, 1266]"
2056,"[1193, 1892, 1927, 1034, 1567]"
2057,"[114, 535, 1902, 539, 1434]"
2058,"[926, 1617, 1924, 1558, 1618]"
2059,"[368, 1567, 688, 687, 1723]"
2060,"[1901, 1755, 1763, 123, 1885]"
2061,"[34, 1568, 73, 728, 853]"
2062,"[1160, 1894, 1193, 1896, 1072]"
2063,"[452, 1809, 1193, 1666, 85]"
2064,"[993, 1667, 1321, 824, 613]"
2065,"[478, 1924, 1915, 43, 1884]"
2066,"[875, 610, 424, 1320, 605]"
2067,"[858, 1567, 1193, 1783, 842]"
2068,"[1030, 171, 1588, 1520, 1915]"
2069,"[114, 18, 445, 641, 1915]"
2070,"[1428, 1723, 1667, 1193, 1317]"
2071,"[1122, 1737, 290, 786, 66]"
2072,"[114, 116, 418, 1724, 1113]"
2073,"[114, 116, 508, 1113, 418]"
2074,"[1809, 885, 1591, 1867, 1053]"
2075,"[636, 646, 604, 1733, 635]"
2076,"[1707, 1878, 1938, 1737, 1197]"
2077,"[16, 1896, 1157, 1567, 1617]"
2078,"[1924, 478, 1884, 786, 787]"
2079,"[1193, 1041, 1042, 1915, 1029]"
2080,"[1127, 441, 1063, 636, 639]"
2081,"[115, 1617, 292, 1036, 1892]"
2082,"[1620, 1902, 1612, 1615, 1917]"
2083,"[1707, 1878, 1938, 1193, 648]"
2084,"[420, 1197, 1902, 1552, 1543]"
2085,"[868, 1545, 1701, 1544, 1900]"
2086,"[401, 1717, 47, 884, 645]"
2087,"[355, 1039, 1729, 650, 1796]"
2088,"[114, 16, 18, 1567, 1922]"
2089,"[864, 919, 1516, 778, 164]"
2090,"[368, 1613, 363, 1894, 1607]"
2091,"[1071, 868, 103, 1554, 1748]"
2092,"[420, 1197, 1902, 1320, 672]"
2093,"[1607, 1725, 1723, 1157, 777]"
2094,"[1604, 110, 1192, 1917, 692]"
2095,"[1567, 1066, 1072, 1899, 114]"
2096,"[1034, 1072, 1033, 372, 1193]"
2097,"[1607, 363, 1344, 1725, 1157]"
2098,"[1655, 292, 115, 1722, 687]"
2099,"[1197, 655, 641, 1737, 1617]"
2100,"[1032, 1193, 419, 106, 1029]"
2101,"[478, 1924, 1915, 114, 1884]"
2102,"[1072, 1157, 363, 1725, 368]"
2103,"[1915, 114, 18, 1045, 1054]"
2104,"[1573, 1193, 1929, 645, 1922]"
2105,"[1193, 1034, 1041, 1029, 1026]"
2106,"[79, 51, 1663, 847, 1266]"
2107,"[1193, 1034, 1149, 1033, 735]"
2108,"[1667, 404, 1054, 1649, 55]"
2109,"[115, 1567, 1655, 1617, 1722]"
2110,"[115, 1617, 1655, 1722, 292]"
2111,"[1717, 337, 1543, 16, 1900]"
2112,"[787, 1193, 113, 1735, 1471]"
2113,"[930, 1672, 1699, 610, 470]"
2114,"[1607, 1725, 1157, 368, 1723]"
2115,"[420, 665, 1197, 1628, 1541]"
2116,"[1567, 1896, 1915, 114, 1544]"
2117,"[1915, 1924, 478, 1673, 1874]"
2118,"[368, 1607, 372, 1186, 739]"
2119,"[1613, 257, 1530, 1191, 363]"
2120,"[1197, 114, 412, 1915, 641]"
2121,"[1926, 1064, 419, 106, 1588]"
2122,"[501, 1404, 539, 1676, 413]"
2123,"[115, 1617, 1655, 1555, 1722]"
2124,"[1066, 1915, 1922, 1896, 1897]"
2125,"[1896, 1567, 1072, 1519, 16]"
2126,"[1926, 478, 445, 18, 1064]"
2127,"[1611, 1573, 1522, 1193, 1607]"
2128,"[115, 1617, 1655, 1722, 292]"
2129,"[273, 1016, 275, 274, 280]"
2130,"[260, 1039, 1911, 1630, 211]"
2131,"[1896, 1607, 368, 16, 1567]"
2132,"[1607, 1896, 1193, 1861, 1613]"
2133,"[1627, 1905, 113, 735, 1527]"
2134,"[1607, 1107, 1725, 1676, 1200]"
2135,"[1924, 478, 16, 1617, 445]"
2136,"[1193, 1032, 419, 106, 1917]"
2137,"[1157, 1607, 368, 717, 1098]"
2138,"[676, 686, 155, 157, 158]"
2139,"[606, 110, 1601, 1896, 1604]"
2140,"[884, 1895, 717, 1428, 54]"
2141,"[368, 1723, 660, 1707, 1878]"
2142,"[368, 372, 1896, 1607, 739]"
2143,"[1607, 1157, 1676, 1249, 599]"
2144,"[1246, 1772, 1826, 1580, 1513]"
2145,"[786, 1383, 1226, 517, 1381]"
2146,"[420, 665, 124, 1197, 1628]"
2147,"[135, 1098, 132, 34, 717]"
2148,"[368, 1157, 363, 1613, 1188]"
2149,"[335, 1657, 1713, 1614, 1605]"
2150,"[164, 165, 167, 174, 175]"
2151,"[1567, 1617, 641, 115, 1721]"
2152,"[1567, 1896, 1072, 1907, 16]"
2153,"[1628, 665, 420, 694, 43]"
2154,"[1570, 135, 847, 1798, 1782]"
2155,"[1725, 739, 1186, 770, 627]"
2156,"[665, 472, 1064, 420, 1670]"
2157,"[1707, 1878, 1938, 1246, 82]"
2158,"[1707, 1878, 1938, 648, 1717]"
2159,"[114, 417, 1197, 1915, 412]"
2160,"[420, 1900, 1672, 872, 1861]"
2161,"[1434, 1924, 1504, 1461, 1884]"
2162,"[1607, 368, 1157, 1080, 363]"
2163,"[1193, 1519, 1554, 1544, 1532]"
2164,"[1072, 1799, 1782, 1781, 1798]"
2165,"[420, 700, 1740, 1201, 1923]"
2166,"[420, 1118, 1197, 1541, 1894]"
2167,"[1567, 16, 1896, 1157, 1607]"
2168,"[18, 1241, 796, 1567, 1900]"
2169,"[115, 1655, 292, 1617, 1555]"
2170,"[1936, 79, 1935, 1707, 1878]"
2171,"[124, 1700, 1670, 1290, 194]"
2172,"[1567, 1896, 1072, 16, 1193]"
2173,"[1054, 796, 606, 1667, 597]"
2174,"[1157, 368, 1607, 1186, 1185]"
2175,"[1567, 18, 1915, 930, 1922]"
2176,"[1892, 1607, 1896, 1567, 321]"
2177,"[501, 1404, 1700, 1723, 1863]"
2178,"[1034, 1193, 796, 1026, 1042]"
2179,"[1902, 1915, 1900, 735, 1193]"
2180,"[655, 1902, 1197, 1900, 18]"
2181,"[1550, 1193, 123, 1030, 1040]"
2182,"[372, 1157, 368, 1098, 135]"
2183,"[18, 649, 1737, 641, 1300]"
2184,"[667, 609, 1575, 1924, 687]"
2185,"[1066, 1915, 1193, 18, 43]"
2186,"[112, 890, 1533, 1629, 1044]"
2187,"[641, 1707, 1878, 1938, 441]"
2188,"[1902, 1900, 114, 1915, 707]"
2189,"[1896, 1567, 1607, 1193, 16]"
2190,"[1588, 1915, 1064, 1544, 1529]"
2191,"[1707, 1878, 1938, 1717, 78]"
2192,"[1193, 1896, 1029, 420, 1930]"
2193,"[735, 1193, 1025, 113, 1587]"
2194,"[18, 446, 649, 660, 344]"
2195,"[593, 372, 599, 1896, 1157]"
2196,"[1699, 463, 1086, 605, 1080]"
2197,"[1869, 1798, 1782, 1799, 1781]"
2198,"[419, 106, 1032, 1910, 1930]"
2199,"[1406, 778, 687, 642, 1726]"
2200,"[1914, 1926, 1544, 1646, 1530]"
2201,"[1567, 135, 1098, 368, 372]"
2202,"[1896, 1567, 321, 1072, 1193]"
2203,"[124, 1700, 665, 420, 667]"
2204,"[1193, 1909, 930, 1041, 1034]"
2205,"[1567, 1896, 16, 1072, 1193]"
2206,"[1567, 1896, 1072, 16, 858]"
2207,"[1098, 377, 135, 1157, 1273]"
2208,"[1717, 401, 1022, 1246, 1723]"
2209,"[1670, 610, 417, 930, 79]"
2210,"[775, 762, 60, 760, 773]"
2211,"[1902, 114, 1915, 1900, 1197]"
2212,"[1617, 1801, 1799, 1782, 1798]"
2213,"[1072, 1896, 1613, 1157, 1612]"
2214,"[1896, 372, 368, 739, 1607]"
2215,"[868, 1900, 1748, 1915, 103]"
2216,"[1725, 79, 1729, 65, 1723]"
2217,"[1193, 43, 1033, 735, 927]"
2218,"[1313, 794, 124, 1713, 793]"
2219,"[661, 830, 1317, 687, 1646]"
2220,"[1039, 1050, 604, 927, 1917]"
2221,"[1157, 1607, 368, 1896, 372]"
2222,"[1428, 282, 1667, 1052, 18]"
2223,"[135, 368, 1723, 51, 1896]"
2224,"[1896, 1072, 1607, 1567, 372]"
2225,"[1567, 1723, 1717, 1707, 1878]"
2226,"[1072, 1896, 1567, 16, 1193]"
2227,"[645, 1701, 48, 773, 1897]"
2228,"[796, 1193, 1772, 1034, 1672]"
2229,"[425, 419, 407, 1560, 406]"
2230,"[1197, 1670, 1320, 170, 1118]"
2231,"[114, 1193, 1564, 1489, 1588]"
2232,"[1066, 1193, 1034, 1915, 18]"
2233,"[1717, 665, 1743, 667, 1701]"
2234,"[1193, 1574, 1915, 1554, 796]"
2235,"[1670, 1707, 1878, 1938, 43]"
2236,"[1607, 1157, 1344, 1107, 363]"
2237,"[368, 1605, 51, 740, 1721]"
2238,"[1567, 1896, 372, 1607, 114]"
2239,"[1193, 37, 18, 95, 1066]"
2240,"[124, 904, 480, 1616, 1670]"
2241,"[1607, 1193, 1930, 1574, 37]"
2242,"[1148, 1915, 1900, 1902, 1673]"
2243,"[368, 372, 1896, 739, 1607]"
2244,"[1628, 665, 667, 43, 126]"
2245,"[793, 665, 1313, 794, 472]"
2246,"[1783, 329, 155, 157, 158]"
2247,"[420, 1541, 1552, 1553, 1118]"
2248,"[1157, 368, 1781, 1799, 1798]"
2249,"[368, 1160, 282, 135, 1580]"
2250,"[85, 1630, 1900, 1667, 814]"
2251,"[1655, 115, 1722, 292, 1617]"
2252,"[292, 1722, 1655, 115, 86]"
2253,"[1197, 605, 412, 446, 612]"
2254,"[1717, 645, 1895, 401, 282]"
2255,"[1186, 372, 368, 1725, 1157]"
2256,"[1924, 478, 1434, 1884, 126]"
2257,"[1197, 164, 165, 167, 174]"
2258,"[582, 418, 692, 655, 888]"
2259,"[16, 114, 1567, 110, 606]"
2260,"[114, 1544, 18, 1915, 411]"
2261,"[1717, 1723, 16, 639, 1567]"
2262,"[1936, 79, 1935, 403, 930]"
2263,"[368, 740, 748, 844, 1721]"
2264,"[420, 1902, 1888, 1197, 1118]"
2265,"[1617, 1618, 115, 114, 1802]"
2266,"[1666, 1630, 56, 911, 1667]"
2267,"[1193, 1607, 1927, 1725, 886]"
2268,"[1567, 930, 858, 1625, 1646]"
2269,"[1894, 1932, 349, 37, 886]"
2270,"[1193, 735, 1033, 1041, 1065]"
2271,"[1930, 1428, 1931, 1039, 1591]"
2272,"[1799, 1782, 1798, 1801, 1781]"
2273,"[1484, 85, 1768, 847, 1737]"
2274,"[1885, 1588, 1528, 1906, 1936]"
2275,"[1317, 1193, 1796, 1667, 1704]"
2276,"[16, 644, 1567, 1625, 114]"
2277,"[1902, 1915, 1900, 478, 114]"
2278,"[114, 1113, 535, 1915, 507]"
2279,"[1574, 37, 1717, 282, 1193]"
2280,"[468, 111, 861, 840, 46]"
2281,"[16, 535, 114, 1929, 454]"
2282,"[1193, 1586, 1554, 1029, 1034]"
2283,"[1544, 1197, 687, 126, 114]"
2284,"[1664, 853, 79, 1737, 1782]"
2285,"[1607, 1906, 1896, 1861, 1894]"
2286,"[423, 1244, 902, 321, 1124]"
2287,"[362, 717, 1922, 1897, 1926]"
2288,"[1923, 118, 314, 1693, 865]"
2289,"[114, 1915, 1902, 18, 655]"
2290,"[1098, 132, 135, 73, 717]"
2291,"[478, 1470, 687, 1902, 649]"
2292,"[1929, 114, 1592, 535, 1692]"
2293,"[1707, 1878, 1938, 660, 1580]"
2294,"[162, 164, 165, 167, 174]"
2295,"[135, 132, 1535, 466, 468]"
2296,"[43, 1193, 321, 868, 1567]"
2297,"[96, 97, 1554, 1527, 1041]"
2298,"[1896, 1611, 1192, 259, 1904]"
2299,"[37, 1567, 1072, 92, 1723]"
2300,"[1707, 1878, 1938, 1098, 73]"
2301,"[868, 413, 103, 1748, 1071]"
2302,"[1737, 805, 1796, 79, 782]"
2303,"[1434, 1504, 115, 787, 1461]"
2304,"[1915, 1902, 1900, 1917, 51]"
2305,"[1113, 1617, 1915, 114, 1157]"
2306,"[169, 156, 1918, 1749, 796]"
2307,"[667, 126, 657, 665, 1679]"
2308,"[1192, 417, 1604, 1915, 1543]"
2309,"[665, 793, 1670, 420, 1073]"
2310,"[1193, 1607, 1826, 1915, 1438]"
2311,"[1900, 1902, 1707, 1878, 1938]"
2312,"[1915, 1902, 114, 326, 478]"
2313,"[1723, 1863, 1607, 1809, 1826]"
2314,"[372, 623, 368, 739, 1725]"
2315,"[1707, 1878, 1938, 1725, 1607]"
2316,"[1896, 368, 114, 1072, 507]"
2317,"[868, 1748, 1574, 103, 1071]"
2318,"[132, 135, 368, 1080, 1723]"
2319,"[124, 420, 1670, 126, 1118]"
2320,"[1193, 735, 113, 604, 919]"
2321,"[1193, 1064, 321, 362, 43]"
2322,"[648, 1707, 1878, 1938, 42]"
