q_id,web_list
1652,"[1193, 921, 1029, 1591, 1666]"
1653,"[1157, 92, 1072, 135, 372]"
1654,"[1708, 1242, 336, 1517, 1035]"
1655,"[1922, 1897, 547, 692, 690]"
1656,"[1915, 1620, 1034, 1193, 1520]"
1657,"[1619, 1618, 1567, 1617, 1915]"
1658,"[1915, 1344, 1861, 1567, 1659]"
1659,"[459, 1654, 1673, 789, 1837]"
1660,"[1607, 1599, 685, 1904, 684]"
1661,"[1153, 1930, 730, 1288, 1590]"
1662,"[16, 1567, 114, 1906, 535]"
1663,"[1241, 95, 1240, 874, 1033]"
1664,"[1884, 1534, 1567, 1532, 1562]"
1665,"[1555, 1617, 1618, 493, 1915]"
1666,"[1567, 1896, 1588, 1528, 1906]"
1667,"[1607, 1825, 1602, 1344, 1603]"
1668,"[1915, 1344, 1029, 1590, 1066]"
1669,"[334, 420, 688, 289, 1018]"
1670,"[124, 420, 1708, 1902, 1701]"
1671,"[1567, 1904, 1884, 1896, 1562]"
1672,"[1607, 1894, 95, 1567, 1539]"
1673,"[1567, 1598, 1066, 1904, 1921]"
1674,"[1526, 1534, 1532, 1899, 1552]"
1675,"[1607, 372, 1186, 1906, 1602]"
1676,"[878, 1535, 1526, 95, 1066]"
1677,"[1288, 1153, 476, 1319, 474]"
1678,"[1567, 1072, 95, 1033, 37]"
1679,"[289, 1618, 1588, 1068, 106]"
1680,"[43, 1915, 1521, 1904, 1897]"
1681,"[114, 16, 1567, 1113, 535]"
1682,"[211, 212, 979, 980, 981]"
1683,"[868, 1748, 1915, 1071, 1453]"
1684,"[114, 1915, 16, 1897, 1922]"
1685,"[420, 1197, 1118, 1525, 453]"
1686,"[420, 124, 1902, 882, 1552]"
1687,"[1613, 1894, 1530, 363, 1907]"
1688,"[420, 687, 1273, 1197, 1887]"
1689,"[1901, 927, 92, 91, 773]"
1690,"[1602, 1935, 1598, 885, 1344]"
1691,"[1240, 1915, 1861, 1818, 1819]"
1692,"[1915, 1592, 1590, 926, 1721]"
1693,"[1915, 1561, 1899, 1526, 1885]"
1694,"[707, 1901, 343, 1804, 776]"
1695,"[124, 420, 1320, 1701, 1201]"
1696,"[420, 124, 1708, 1197, 1902]"
1697,"[420, 1902, 124, 1201, 1552]"
1698,"[1607, 1598, 1602, 1930, 1636]"
1699,"[420, 1197, 1118, 124, 1320]"
1700,"[730, 1666, 1620, 943, 136]"
1701,"[420, 1516, 1524, 1559, 1670]"
1702,"[1598, 1608, 1904, 1894, 92]"
1703,"[1112, 1312, 643, 687, 455]"
1704,"[73, 1187, 135, 372, 368]"
1705,"[420, 382, 877, 879, 290]"
1706,"[1033, 1586, 1598, 1608, 1030]"
1707,"[420, 1197, 124, 1902, 1887]"
1708,"[1915, 478, 1344, 1885, 1924]"
1709,"[372, 1607, 1906, 1255, 1598]"
1710,"[420, 1197, 1118, 124, 1525]"
1711,"[1922, 1897, 527, 48, 1915]"
1712,"[420, 342, 1118, 1902, 1201]"
1713,"[1717, 307, 647, 1574, 1428]"
1714,"[1915, 1900, 493, 1543, 1619]"
1715,"[1895, 368, 1287, 62, 91]"
1716,"[377, 1045, 1931, 717, 333]"
1717,"[692, 1899, 1273, 1600, 1606]"
1718,"[1570, 623, 1607, 368, 1611]"
1719,"[1904, 1922, 1897, 43, 1915]"
1720,"[1915, 95, 1526, 1899, 1032]"
1721,"[1598, 1608, 1885, 60, 1825]"
1722,"[368, 1270, 438, 1157, 1186]"
1723,"[1552, 1897, 1922, 1527, 1546]"
1724,"[420, 1118, 1902, 124, 1197]"
1725,"[1304, 1861, 1815, 1817, 1813]"
1726,"[1567, 1526, 1539, 1528, 1906]"
1727,"[420, 1525, 1197, 1701, 1887]"
1728,"[1567, 1899, 1592, 1907, 1620]"
1729,"[1924, 1915, 1884, 478, 1312]"
1730,"[331, 1824, 904, 1874, 1870]"
1731,"[1617, 1555, 115, 1618, 926]"
1732,"[1915, 884, 1521, 1544, 890]"
1733,"[368, 717, 1062, 349, 730]"
1734,"[1915, 1528, 1543, 1529, 1526]"
1735,"[1022, 623, 1570, 30, 1273]"
1736,"[1708, 124, 1852, 1854, 1856]"
1737,"[1915, 1900, 1870, 1902, 1874]"
1738,"[1040, 1930, 1591, 943, 1344]"
1739,"[1895, 1647, 1570, 401, 739]"
1740,"[368, 1319, 1186, 739, 1613]"
1741,"[1620, 926, 1043, 670, 1068]"
1742,"[1197, 420, 1628, 124, 1701]"
1743,"[879, 1167, 382, 877, 1926]"
1744,"[1287, 828, 1570, 1901, 92]"
1745,"[372, 368, 1906, 1567, 1607]"
1746,"[95, 1032, 1899, 37, 1526]"
1747,"[1708, 61, 1707, 1878, 1938]"
1748,"[1930, 287, 1050, 1666, 1770]"
1749,"[1902, 420, 124, 1552, 1320]"
1750,"[1607, 37, 95, 623, 1261]"
1751,"[1526, 1899, 1915, 1066, 37]"
1752,"[1526, 1523, 1899, 1533, 1589]"
1753,"[455, 884, 114, 45, 116]"
1754,"[1190, 1710, 828, 1570, 92]"
1755,"[748, 1072, 844, 37, 1778]"
1756,"[1717, 1891, 1160, 59, 1894]"
1757,"[1899, 1897, 1922, 95, 1826]"
1758,"[878, 412, 446, 1279, 1915]"
1759,"[91, 1900, 1708, 1920, 95]"
1760,"[481, 53, 1321, 1654, 903]"
1761,"[1926, 1064, 1032, 1899, 1922]"
1762,"[1072, 95, 1567, 37, 1032]"
1763,"[1708, 1855, 1846, 1806, 1854]"
1764,"[1743, 1725, 231, 14, 617]"
1765,"[420, 1197, 1888, 124, 1887]"
1766,"[1916, 1586, 1029, 1074, 1065]"
1767,"[1924, 1434, 478, 1794, 1120]"
1768,"[1915, 796, 1344, 161, 446]"
1769,"[372, 1607, 1186, 1157, 1045]"
1770,"[120, 1145, 420, 1141, 1118]"
1771,"[1895, 828, 1570, 59, 660]"
1772,"[1516, 420, 1541, 1524, 1525]"
1773,"[1044, 1089, 437, 1428, 1708]"
1774,"[372, 92, 135, 1157, 363]"
1775,"[1071, 868, 811, 1884, 926]"
1776,"[1863, 1861, 597, 1186, 372]"
1777,"[37, 748, 844, 1072, 740]"
1778,"[1607, 1825, 1602, 1344, 1603]"
1779,"[623, 776, 438, 135, 844]"
1780,"[1915, 1804, 1302, 1618, 505]"
1781,"[1899, 1588, 1526, 1527, 1529]"
1782,"[1618, 1781, 516, 493, 1799]"
1783,"[1567, 1927, 1065, 1539, 1629]"
1784,"[1287, 1895, 828, 1488, 1740]"
1785,"[336, 1607, 684, 1517, 685]"
1786,"[691, 927, 1567, 1604, 1901]"
1787,"[1915, 1592, 519, 1473, 521]"
1788,"[372, 1186, 363, 362, 1602]"
1789,"[1186, 1131, 326, 1157, 688]"
1790,"[336, 1517, 471, 623, 1607]"
1791,"[1700, 124, 420, 1320, 102]"
1792,"[1613, 1894, 1598, 1567, 1530]"
1793,"[933, 1588, 930, 1672, 1567]"
1794,"[692, 582, 1604, 1601, 1600]"
1795,"[1708, 24, 420, 879, 124]"
1796,"[420, 1197, 1902, 124, 1541]"
1797,"[1915, 1673, 1677, 1924, 521]"
1798,"[1607, 1825, 1602, 1826, 1500]"
1799,"[1915, 1592, 1591, 1344, 1900]"
1800,"[110, 390, 336, 1069, 1567]"
1801,"[420, 1516, 453, 1197, 1525]"
1802,"[420, 1197, 1888, 1885, 1628]"
1803,"[1428, 383, 68, 1050, 369]"
1804,"[420, 124, 1201, 1701, 1887]"
1805,"[1904, 1915, 1567, 1899, 1526]"
1806,"[927, 91, 1645, 441, 1710]"
1807,"[1607, 1502, 812, 1623, 809]"
1808,"[1630, 739, 927, 290, 911]"
1809,"[1617, 1555, 115, 1804, 1618]"
1810,"[1724, 45, 113, 884, 321]"
1811,"[1604, 692, 1192, 1601, 888]"
1812,"[927, 408, 110, 441, 1063]"
1813,"[1930, 1915, 1885, 730, 1666]"
1814,"[1033, 1613, 1530, 1586, 1542]"
1815,"[1428, 1599, 68, 257, 37]"
1816,"[114, 1884, 535, 1496, 16]"
1817,"[1204, 1915, 114, 1203, 445]"
1818,"[1304, 1255, 1819, 1818, 1820]"
1819,"[420, 1201, 1118, 124, 453]"
1820,"[298, 434, 1687, 1295, 442]"
1821,"[1906, 1915, 1240, 1916, 1473]"
1822,"[1666, 1649, 823, 990, 730]"
1823,"[1906, 1916, 1928, 1301, 1473]"
1824,"[1904, 1587, 884, 1608, 113]"
1825,"[1744, 1112, 1243, 1924, 1708]"
1826,"[478, 1924, 1884, 1915, 1897]"
1827,"[1521, 96, 97, 1713, 871]"
1828,"[1608, 470, 620, 1598, 1060]"
1829,"[1071, 1453, 1567, 1526, 507]"
1830,"[1915, 1721, 1618, 1565, 1825]"
1831,"[1613, 1884, 257, 1530, 45]"
1832,"[420, 1073, 1115, 1516, 1313]"
1833,"[1915, 512, 516, 1447, 1897]"
1834,"[403, 1870, 1824, 1874, 1301]"
1835,"[1924, 478, 1884, 1434, 786]"
1836,"[1526, 1528, 1588, 1529, 1562]"
1837,"[1900, 1654, 102, 1030, 700]"
1838,"[114, 1884, 1915, 1312, 1305]"
1839,"[1065, 1567, 1588, 1916, 1906]"
1840,"[16, 1567, 1312, 114, 1305]"
1841,"[422, 589, 99, 1519, 409]"
1842,"[108, 1567, 848, 1113, 752]"
1843,"[1915, 1592, 408, 1561, 1447]"
1844,"[1072, 748, 1609, 1920, 844]"
1845,"[1915, 1560, 1561, 1029, 1193]"
1846,"[1904, 1884, 1567, 1896, 1646]"
1847,"[1607, 1915, 1608, 1894, 1598]"
1848,"[1613, 1894, 1598, 92, 1886]"
1849,"[420, 879, 869, 882, 124]"
1850,"[692, 1604, 582, 1601, 888]"
1851,"[1033, 1034, 1586, 470, 620]"
1852,"[1300, 305, 1301, 1870, 1824]"
1853,"[890, 95, 1044, 291, 112]"
1854,"[478, 1915, 1924, 1543, 1526]"
1855,"[420, 124, 1201, 1197, 1628]"
1856,"[1069, 390, 626, 1606, 1613]"
1857,"[355, 68, 1065, 1303, 1903]"
1858,"[1915, 1900, 1619, 1897, 1618]"
1859,"[606, 1305, 1708, 61, 1737]"
1860,"[1246, 1708, 1915, 61, 516]"
1861,"[1935, 1598, 1602, 1603, 1936]"
1862,"[420, 1197, 1320, 1118, 124]"
1863,"[1915, 1871, 1834, 1824, 1863]"
1864,"[1607, 1344, 1930, 1903, 623]"
1865,"[1607, 1186, 368, 372, 1602]"
1866,"[1794, 1788, 1787, 1759, 1790]"
1867,"[1607, 691, 1608, 688, 1567]"
1868,"[903, 150, 1205, 153, 918]"
1869,"[1666, 731, 730, 1591, 1592]"
1870,"[1599, 1312, 684, 1112, 1904]"
1871,"[1899, 1567, 1032, 95, 1915]"
1872,"[1915, 1897, 1922, 1113, 1032]"
1873,"[1592, 1915, 1590, 1899, 1897]"
1874,"[1666, 419, 1649, 731, 56]"
1875,"[1524, 1559, 1541, 1553, 1551]"
1876,"[1915, 926, 1721, 1077, 723]"
1877,"[420, 1197, 124, 1628, 1888]"
1878,"[452, 372, 1721, 739, 1818]"
1879,"[1905, 421, 1613, 1897, 1922]"
1880,"[748, 1072, 844, 37, 1778]"
1881,"[1915, 1586, 1899, 1032, 927]"
1882,"[814, 1654, 813, 56, 730]"
1883,"[1915, 1193, 1526, 1899, 927]"
1884,"[1072, 1515, 516, 1920, 502]"
1885,"[1915, 1619, 1897, 1922, 1934]"
1886,"[1607, 1186, 372, 1157, 1602]"
1887,"[1915, 1618, 1900, 1619, 1781]"
1888,"[1273, 684, 865, 700, 692]"
1889,"[95, 1620, 1072, 1069, 1066]"
1890,"[37, 1072, 1567, 1894, 1539]"
1891,"[420, 1197, 1742, 1118, 124]"
1892,"[1899, 1904, 1589, 1604, 1526]"
1893,"[115, 1555, 1617, 292, 1722]"
1894,"[1915, 1673, 1543, 478, 1544]"
1895,"[116, 692, 1610, 1614, 1521]"
1896,"[419, 169, 407, 1034, 406]"
1897,"[927, 730, 1033, 1917, 1915]"
1898,"[1901, 421, 1602, 1125, 1344]"
1899,"[16, 114, 535, 455, 1521]"
1900,"[456, 1112, 1243, 45, 1614]"
1901,"[1915, 478, 1924, 1824, 1324]"
1902,"[927, 408, 1054, 1915, 211]"
1903,"[1915, 1897, 1922, 1526, 43]"
1904,"[1590, 1915, 1592, 903, 1344]"
1905,"[1071, 868, 1567, 1748, 103]"
1906,"[1567, 135, 92, 372, 1072]"
1907,"[333, 92, 1602, 331, 1673]"
1908,"[478, 401, 1521, 1434, 1610]"
1909,"[43, 1922, 1897, 1552, 1915]"
1910,"[420, 1197, 1516, 1887, 1888]"
1911,"[363, 1157, 372, 1158, 92]"
1912,"[1772, 927, 1846, 53, 242]"
1913,"[329, 1923, 1119, 612, 14]"
1914,"[1915, 283, 1148, 1054, 1649]"
1915,"[1607, 1344, 1906, 1193, 1255]"
1916,"[1933, 1846, 878, 1428, 197]"
1917,"[420, 1541, 1902, 124, 1516]"
1918,"[1724, 1602, 289, 80, 1157]"
1919,"[1193, 1930, 1906, 372, 1033]"
1920,"[372, 1607, 1186, 1861, 1818]"
1921,"[1526, 1534, 1532, 1562, 1530]"
1922,"[1707, 1878, 1938, 1852, 44]"
1923,"[37, 1020, 1708, 4, 1707]"
1924,"[452, 1861, 1846, 1855, 1863]"
1925,"[1607, 1608, 1894, 1535, 1613]"
1926,"[1892, 1899, 1884, 1527, 1533]"
1927,"[372, 1906, 1607, 1158, 1186]"
1928,"[1072, 95, 748, 844, 37]"
1929,"[1567, 606, 1270, 1056, 37]"
1930,"[372, 1861, 1827, 1567, 1865]"
1931,"[1906, 1607, 739, 1915, 688]"
1932,"[80, 368, 1157, 1072, 1113]"
1933,"[1915, 1897, 1924, 1922, 478]"
1934,"[1924, 1915, 478, 1897, 1922]"
1935,"[110, 1666, 606, 423, 1244]"
1936,"[1708, 471, 1246, 1707, 1878]"
1937,"[420, 124, 1541, 1197, 1701]"
1938,"[420, 124, 1320, 1118, 1201]"
1939,"[92, 135, 1488, 1157, 1759]"
1940,"[1915, 1032, 1066, 289, 106]"
1941,"[1915, 1887, 707, 493, 420]"
1942,"[283, 1818, 1861, 1820, 1817]"
1943,"[1054, 1710, 1344, 362, 1808]"
1944,"[1915, 1904, 1521, 1526, 1543]"
1945,"[1586, 1033, 60, 1065, 1034]"
1946,"[368, 1670, 626, 1157, 1607]"
1947,"[611, 407, 406, 419, 1861]"
1948,"[322, 219, 221, 1126, 868]"
1949,"[1915, 1193, 1666, 1591, 1909]"
1950,"[535, 507, 1312, 454, 786]"
1951,"[1915, 92, 1721, 1344, 135]"
1952,"[73, 861, 352, 1107, 1065]"
1953,"[420, 124, 1118, 1201, 1902]"
1954,"[1604, 1601, 1611, 1192, 1899]"
1955,"[368, 1192, 1604, 623, 1570]"
1956,"[1915, 1924, 478, 1434, 1897]"
1957,"[1193, 1033, 1586, 1520, 1542]"
1958,"[1915, 1428, 670, 419, 136]"
1959,"[1884, 1915, 1897, 1922, 114]"
1960,"[1273, 1852, 1857, 447, 1856]"
1961,"[1915, 1302, 478, 1924, 1249]"
1962,"[1617, 1722, 292, 926, 1555]"
1963,"[1915, 1603, 1344, 1909, 1592]"
1964,"[1861, 452, 1869, 1304, 1824]"
1965,"[1708, 124, 1852, 1856, 1854]"
1966,"[114, 1915, 454, 1897, 16]"
1967,"[419, 407, 406, 1915, 1909]"
1968,"[456, 1112, 455, 1741, 1614]"
1969,"[1708, 1246, 1707, 1878, 1938]"
1970,"[1708, 1707, 1878, 1938, 1883]"
1971,"[114, 454, 1567, 507, 535]"
1972,"[1607, 1613, 740, 1270, 748]"
1973,"[420, 1197, 124, 1118, 1888]"
1974,"[1598, 1592, 1609, 1929, 390]"
1975,"[377, 1072, 1045, 1062, 368]"
1976,"[911, 136, 137, 138, 139]"
1977,"[368, 1611, 1157, 1062, 808]"
1978,"[1033, 1592, 1567, 1930, 730]"
1979,"[1072, 1613, 92, 1567, 1033]"
1980,"[1405, 1491, 786, 1305, 1617]"
1981,"[745, 468, 768, 812, 128]"
1982,"[1857, 1852, 1856, 1708, 1854]"
1983,"[1915, 45, 1906, 890, 860]"
1984,"[1242, 1707, 1878, 1938, 1610]"
1985,"[478, 1924, 1915, 1897, 1922]"
1986,"[1599, 687, 1312, 1112, 684]"
1987,"[420, 124, 1118, 1902, 1197]"
1988,"[1904, 1884, 1567, 1036, 1889]"
1989,"[761, 759, 752, 1547, 1516]"
1990,"[1524, 1535, 409, 96, 97]"
1991,"[692, 1604, 582, 1601, 1600]"
1992,"[1192, 1246, 1708, 471, 1607]"
1993,"[1708, 1707, 1878, 1938, 1856]"
1994,"[1592, 988, 1591, 943, 927]"
1995,"[420, 1197, 124, 1118, 1320]"
1996,"[1924, 478, 1915, 1884, 786]"
1997,"[124, 420, 1708, 1118, 1313]"
1998,"[1619, 748, 1072, 1781, 79]"
1999,"[1567, 1539, 1896, 1526, 1889]"
2000,"[114, 16, 456, 455, 1533]"
2001,"[1915, 1721, 926, 1598, 1550]"
2002,"[1915, 868, 1526, 1071, 1899]"
2003,"[420, 1516, 1888, 1902, 1197]"
2004,"[1915, 1899, 1526, 1521, 1544]"
2005,"[1567, 1598, 1915, 1608, 1534]"
2006,"[1187, 368, 3, 1488, 808]"
2007,"[114, 1915, 1113, 1897, 1922]"
2008,"[419, 407, 406, 1620, 1520]"
2009,"[1924, 478, 553, 1434, 1461]"
2010,"[1590, 1620, 419, 407, 406]"
2011,"[1613, 1072, 626, 837, 748]"
2012,"[1607, 1249, 372, 1906, 688]"
2013,"[283, 1428, 1447, 1148, 359]"
2014,"[1884, 1915, 1924, 1721, 1897]"
2015,"[1915, 1924, 478, 1555, 1884]"
2016,"[1772, 927, 757, 742, 744]"
2017,"[1029, 1666, 1046, 1027, 287]"
2018,"[1915, 1344, 1603, 1279, 1825]"
2019,"[1567, 1904, 1899, 1192, 1032]"
2020,"[114, 1915, 535, 16, 786]"
2021,"[1904, 1534, 1532, 884, 1535]"
2022,"[535, 16, 507, 114, 1496]"
2023,"[420, 1541, 410, 1516, 1202]"
2024,"[1673, 1677, 92, 374, 521]"
2025,"[1598, 1904, 1567, 1894, 1884]"
2026,"[1915, 1673, 521, 1677, 1900]"
2027,"[1556, 1926, 1538, 1615, 290]"
2028,"[1935, 1590, 885, 1915, 1598]"
2029,"[1409, 1477, 1915, 1458, 1443]"
2030,"[1915, 369, 1344, 106, 1032]"
2031,"[1567, 748, 844, 37, 845]"
2032,"[1192, 862, 1611, 1604, 1570]"
2033,"[1855, 1846, 1861, 1813, 1814]"
2034,"[1899, 1567, 95, 1526, 1922]"
2035,"[478, 1884, 1924, 1539, 677]"
2036,"[478, 1915, 1924, 1588, 1526]"
2037,"[403, 1861, 1809, 1825, 1824]"
2038,"[420, 124, 1197, 1118, 1670]"
2039,"[926, 1620, 730, 1598, 943]"
2040,"[1915, 1897, 1922, 1721, 1924]"
2041,"[455, 1618, 1896, 1627, 1904]"
2042,"[1924, 1884, 1434, 478, 45]"
2043,"[1708, 1707, 1878, 1938, 1915]"
2044,"[1915, 1590, 1592, 860, 1521]"
2045,"[752, 1915, 1555, 759, 420]"
2046,"[1607, 368, 623, 1488, 1611]"
2047,"[1567, 1588, 1885, 1534, 95]"
2048,"[1287, 1901, 828, 1903, 1570]"
2049,"[1607, 1609, 1598, 438, 688]"
2050,"[1666, 1590, 1053, 1054, 1885]"
2051,"[1070, 1904, 335, 1615, 45]"
2052,"[1701, 124, 102, 420, 1201]"
2053,"[1860, 1864, 1868, 1869, 1708]"
2054,"[1599, 1312, 687, 584, 1437]"
2055,"[1609, 927, 438, 79, 1257]"
2056,"[1892, 1065, 1033, 1603, 1074]"
2057,"[1915, 1434, 535, 1897, 1922]"
2058,"[1618, 926, 1558, 369, 1536]"
2059,"[1915, 1344, 1897, 1922, 1899]"
2060,"[1901, 1344, 92, 1721, 421]"
2061,"[1187, 368, 1157, 468, 372]"
2062,"[1567, 1896, 1157, 368, 1608]"
2063,"[1666, 1870, 1824, 79, 1874]"
2064,"[1666, 993, 1590, 730, 408]"
2065,"[1915, 1922, 1897, 1521, 43]"
2066,"[875, 102, 1707, 1878, 1938]"
2067,"[1567, 1067, 289, 1066, 106]"
2068,"[1915, 1032, 1620, 419, 1205]"
2069,"[1897, 1915, 1922, 61, 1204]"
2070,"[1428, 1027, 730, 359, 1591]"
2071,"[1122, 420, 290, 1737, 1197]"
2072,"[114, 1567, 1929, 841, 407]"
2073,"[114, 1915, 535, 1434, 507]"
2074,"[1053, 990, 372, 1666, 153]"
2075,"[927, 631, 930, 1661, 53]"
2076,"[1708, 1868, 1864, 1707, 1878]"
2077,"[1567, 1598, 1906, 1607, 92]"
2078,"[1924, 1915, 478, 1884, 786]"
2079,"[1915, 1561, 1543, 1620, 1520]"
2080,"[927, 1645, 110, 441, 91]"
2081,"[1892, 1884, 1533, 1555, 1535]"
2082,"[1915, 1620, 1049, 1029, 670]"
2083,"[119, 1246, 1707, 1878, 1938]"
2084,"[420, 1902, 1197, 1525, 1559]"
2085,"[1545, 1553, 1567, 1552, 1543]"
2086,"[375, 1171, 1647, 654, 653]"
2087,"[927, 773, 723, 1721, 438]"
2088,"[114, 16, 535, 1496, 507]"
2089,"[1552, 1536, 1526, 1543, 1897]"
2090,"[1613, 368, 363, 1530, 92]"
2091,"[1071, 868, 1905, 1748, 1627]"
2092,"[420, 1197, 1902, 1887, 124]"
2093,"[1607, 1930, 885, 1894, 363]"
2094,"[1192, 1604, 692, 1601, 1600]"
2095,"[95, 1899, 1526, 1066, 93]"
2096,"[1033, 1034, 1029, 1065, 1586]"
2097,"[1607, 1344, 1894, 1599, 363]"
2098,"[1606, 1314, 1604, 685, 684]"
2099,"[1204, 1617, 1900, 1722, 1897]"
2100,"[1915, 1032, 1344, 106, 1916]"
2101,"[1915, 478, 1543, 1924, 1884]"
2102,"[363, 1072, 1157, 1033, 748]"
2103,"[1915, 456, 1112, 413, 1533]"
2104,"[1930, 730, 1915, 408, 1666]"
2105,"[1586, 1033, 1034, 1041, 1040]"
2106,"[1, 1565, 1295, 1687, 434]"
2107,"[1586, 1193, 1033, 1065, 1029]"
2108,"[1592, 1915, 408, 1900, 1591]"
2109,"[1567, 1555, 1072, 1899, 95]"
2110,"[390, 1555, 1722, 1567, 535]"
2111,"[1900, 1321, 1707, 1878, 1938]"
2112,"[1907, 1892, 1527, 1539, 1885]"
2113,"[1567, 95, 420, 1894, 1539]"
2114,"[1607, 37, 1930, 740, 623]"
2115,"[420, 1197, 124, 1628, 1118]"
2116,"[1899, 1567, 1526, 1904, 95]"
2117,"[1915, 1924, 1897, 1673, 478]"
2118,"[372, 1186, 1607, 368, 1158]"
2119,"[92, 1613, 872, 759, 761]"
2120,"[114, 1915, 1610, 1305, 606]"
2121,"[1526, 1899, 1529, 1528, 1534]"
2122,"[1915, 868, 1521, 1904, 45]"
2123,"[1555, 1617, 292, 115, 1722]"
2124,"[1915, 1526, 1066, 1897, 1922]"
2125,"[1567, 1899, 1526, 1915, 1032]"
2126,"[1924, 478, 1112, 1744, 1708]"
2127,"[684, 685, 1607, 1517, 401]"
2128,"[535, 1496, 16, 1567, 507]"
2129,"[420, 1016, 1559, 1516, 1524]"
2130,"[211, 212, 979, 980, 981]"
2131,"[1567, 1906, 1192, 1896, 92]"
2132,"[1567, 1607, 1534, 1906, 1885]"
2133,"[1033, 1620, 1586, 1032, 1065]"
2134,"[1607, 1930, 1636, 1602, 371]"
2135,"[16, 114, 1924, 1113, 478]"
2136,"[1915, 1899, 1032, 1526, 1543]"
2137,"[1607, 1157, 1249, 1906, 368]"
2138,"[1713, 1321, 420, 1559, 155]"
2139,"[110, 692, 1604, 116, 606]"
2140,"[1607, 438, 623, 1903, 1249]"
2141,"[1072, 1062, 80, 368, 362]"
2142,"[372, 368, 1906, 1607, 1186]"
2143,"[1607, 1598, 1906, 1602, 1255]"
2144,"[1924, 478, 1707, 1878, 1938]"
2145,"[1708, 420, 1707, 1878, 1938]"
2146,"[420, 1320, 124, 1118, 1197]"
2147,"[73, 373, 1185, 1045, 1107]"
2148,"[748, 844, 397, 740, 626]"
2149,"[335, 1157, 1068, 1627, 718]"
2150,"[1670, 1666, 1548, 1649, 933]"
2151,"[1884, 1312, 641, 1924, 1204]"
2152,"[1567, 1065, 1899, 1032, 1892]"
2153,"[420, 124, 1197, 1902, 1887]"
2154,"[748, 1072, 844, 1567, 1778]"
2155,"[1825, 1602, 372, 1495, 1607]"
2156,"[420, 1516, 1701, 1197, 877]"
2157,"[61, 1246, 1707, 1878, 1938]"
2158,"[336, 1246, 1707, 1878, 1938]"
2159,"[1915, 1204, 114, 61, 401]"
2160,"[1915, 878, 1561, 421, 1520]"
2161,"[1434, 553, 1504, 45, 1406]"
2162,"[1607, 1157, 368, 623, 363]"
2163,"[1904, 1915, 1532, 1526, 1899]"
2164,"[1799, 1781, 1801, 1798, 1782]"
2165,"[420, 102, 1118, 124, 700]"
2166,"[420, 1118, 1525, 1197, 453]"
2167,"[1567, 1906, 372, 368, 691]"
2168,"[407, 406, 1815, 1819, 1818]"
2169,"[1555, 1722, 1924, 1906, 1543]"
2170,"[1602, 1935, 1936, 1131, 1076]"
2171,"[124, 1118, 420, 1201, 102]"
2172,"[1567, 1072, 1065, 1539, 1894]"
2173,"[1246, 1666, 407, 1592, 406]"
2174,"[210, 977, 975, 626, 1069]"
2175,"[1922, 1897, 1526, 1915, 1884]"
2176,"[1567, 1885, 1894, 1892, 1072]"
2177,"[37, 501, 1404, 1863, 539]"
2178,"[1588, 1034, 1029, 1030, 1916]"
2179,"[1915, 1344, 1592, 1042, 1917]"
2180,"[105, 1915, 591, 1934, 380]"
2181,"[926, 1885, 1550, 1901, 421]"
2182,"[372, 135, 1157, 92, 1567]"
2183,"[1897, 1922, 454, 1204, 114]"
2184,"[478, 1924, 1209, 1434, 401]"
2185,"[1915, 1526, 1066, 113, 1528]"
2186,"[1537, 1044, 1539, 1629, 1533]"
2187,"[1204, 61, 114, 606, 1915]"
2188,"[1900, 1915, 1902, 1552, 1897]"
2189,"[1567, 1906, 1915, 1916, 1598]"
2190,"[1529, 1526, 1523, 1533, 43]"
2191,"[393, 1022, 1138, 815, 693]"
2192,"[943, 1620, 1666, 185, 150]"
2193,"[1033, 1193, 1586, 1065, 1520]"
2194,"[1275, 1599, 1915, 1277, 1717]"
2195,"[1567, 1861, 135, 372, 92]"
2196,"[1708, 1151, 1045, 1707, 1878]"
2197,"[759, 1618, 481, 4, 1861]"
2198,"[1032, 106, 419, 1916, 927]"
2199,"[786, 787, 478, 1915, 1924]"
2200,"[1526, 1899, 1534, 1533, 1588]"
2201,"[1567, 1072, 368, 372, 748]"
2202,"[1567, 1904, 1884, 1113, 1562]"
2203,"[420, 1201, 124, 1559, 1516]"
2204,"[1193, 1586, 1909, 1535, 470]"
2205,"[1567, 1896, 1532, 1534, 1904]"
2206,"[1567, 1072, 135, 1889, 1896]"
2207,"[1062, 606, 1607, 377, 1113]"
2208,"[393, 1022, 365, 1128, 1673]"
2209,"[875, 878, 1670, 1846, 453]"
2210,"[1915, 773, 1159, 707, 752]"
2211,"[1915, 1924, 1884, 1543, 478]"
2212,"[926, 1550, 1618, 1617, 1557]"
2213,"[95, 1607, 1608, 1567, 1068]"
2214,"[372, 1598, 368, 1157, 1607]"
2215,"[1915, 868, 1807, 1543, 1748]"
2216,"[79, 1602, 92, 1609, 1068]"
2217,"[1915, 1521, 1544, 1526, 1543]"
2218,"[124, 1118, 4, 882, 880]"
2219,"[778, 1654, 155, 157, 158]"
2220,"[730, 1666, 68, 965, 408]"
2221,"[1157, 1072, 1607, 363, 1906]"
2222,"[1428, 359, 67, 1045, 730]"
2223,"[37, 1072, 748, 844, 1778]"
2224,"[1567, 1607, 1906, 1894, 1613]"
2225,"[1708, 1707, 1878, 1938, 782]"
