q_id,web_list
1893,"[1617, 1555, 292, 1636, 692]"
1894,"[1924, 1915, 478, 1639, 1543]"
1895,"[1601, 116, 1614, 1277, 1521]"
1896,"[1908, 934, 407, 1041, 162]"
1897,"[975, 1050, 210, 911, 1205]"
1898,"[412, 1676, 1543, 1277, 409]"
1899,"[114, 1113, 16, 455, 1567]"
1900,"[1203, 291, 16, 454, 884]"
1901,"[478, 1924, 1188, 362, 98]"
1902,"[206, 971, 209, 968, 972]"
1903,"[1543, 1897, 1922, 1915, 922]"
1904,"[885, 108, 1749, 926, 1590]"
1905,"[1071, 1067, 103, 1671, 1616]"
1906,"[108, 789, 1157, 372, 135]"
1907,"[1677, 1157, 365, 1674, 321]"
1908,"[1924, 449, 478, 361, 441]"
1909,"[1915, 1552, 1543, 1067, 1897]"
1910,"[654, 1025, 1541, 634, 1553]"
1911,"[1720, 757, 743, 769, 747]"
1912,"[408, 1937, 986, 1912, 925]"
1913,"[1119, 1117, 796, 1028, 1544]"
1914,"[1042, 108, 161, 410, 1046]"
1915,"[1607, 1157, 410, 368, 1202]"
1916,"[442, 402, 441, 793, 628]"
1917,"[97, 98, 628, 1746, 1516]"
1918,"[1113, 1607, 1157, 692, 1609]"
1919,"[1157, 368, 1202, 410, 1930]"
1920,"[1157, 1607, 368, 1239, 750]"
1921,"[1915, 440, 890, 438, 89]"
1922,"[342, 250, 1204, 1573, 884]"
1923,"[108, 132, 51, 102, 83]"
1924,"[851, 1106, 655, 654, 653]"
1925,"[1607, 1608, 1157, 1720, 1539]"
1926,"[1907, 1527, 1627, 124, 1533]"
1927,"[762, 1720, 1157, 768, 743]"
1928,"[1721, 1251, 108, 1609, 372]"
1929,"[368, 862, 886, 108, 372]"
1930,"[372, 739, 1157, 742, 762]"
1931,"[368, 1157, 765, 372, 1544]"
1932,"[1098, 372, 1157, 717, 1091]"
1933,"[441, 1924, 478, 1915, 1434]"
1934,"[1924, 478, 124, 922, 1113]"
1935,"[1587, 1542, 1894, 1613, 614]"
1936,"[1607, 1157, 1517, 801, 1544]"
1937,"[1201, 1552, 1025, 925, 1543]"
1938,"[410, 1202, 925, 98, 692]"
1939,"[1098, 108, 717, 372, 1072]"
1940,"[936, 1030, 164, 937, 159]"
1941,"[292, 1915, 692, 1543, 161]"
1942,"[629, 1744, 845, 452, 1206]"
1943,"[1251, 1716, 501, 743, 789]"
1944,"[1674, 937, 927, 1043, 159]"
1945,"[930, 920, 935, 159, 932]"
1946,"[1570, 1098, 108, 1120, 845]"
1947,"[407, 406, 419, 1041, 913]"
1948,"[972, 357, 219, 1202, 208]"
1949,"[1937, 410, 1202, 1034, 925]"
1950,"[455, 1464, 454, 438, 1113]"
1951,"[372, 1098, 1721, 108, 1157]"
1952,"[1120, 1091, 613, 884, 719]"
1953,"[1516, 96, 409, 102, 1700]"
1954,"[114, 1726, 1601, 1611, 1157]"
1955,"[1570, 58, 54, 717, 57]"
1956,"[478, 1924, 361, 1434, 553]"
1957,"[886, 1193, 165, 1029, 1915]"
1958,"[1049, 1915, 1543, 1038, 1027]"
1959,"[922, 455, 1884, 454, 1067]"
1960,"[1143, 1147, 338, 471, 1657]"
1961,"[1915, 1543, 478, 1552, 1902]"
1962,"[1617, 292, 1555, 125, 926]"
1963,"[1915, 410, 1202, 1648, 885]"
1964,"[1302, 743, 1304, 108, 745]"
1965,"[1541, 793, 1553, 1746, 1025]"
1966,"[454, 455, 114, 1113, 1067]"
1967,"[406, 407, 165, 921, 1041]"
1968,"[454, 456, 465, 463, 455]"
1969,"[1517, 3, 726, 1909, 61]"
1970,"[125, 7, 11, 10, 81]"
1971,"[1937, 535, 507, 1307, 1504]"
1972,"[368, 851, 1655, 1157, 398]"
1973,"[96, 743, 97, 108, 163]"
1974,"[438, 372, 1609, 1157, 441]"
1975,"[372, 1098, 1089, 1157, 1570]"
1976,"[901, 190, 357, 928, 943]"
1977,"[1098, 717, 1157, 372, 862]"
1978,"[1586, 1072, 921, 164, 937]"
1979,"[1157, 372, 1072, 363, 1609]"
1980,"[97, 96, 292, 1655, 1555]"
1981,"[50, 1380, 1582, 479, 1805]"
1982,"[1607, 1584, 1625, 1585, 1583]"
1983,"[1915, 97, 440, 96, 98]"
1984,"[1517, 1157, 1607, 1544, 862]"
1985,"[1552, 1902, 1270, 360, 1204]"
1986,"[1562, 1884, 710, 689, 125]"
1987,"[925, 60, 96, 102, 163]"
1988,"[1588, 291, 890, 1532, 1489]"
1989,"[98, 1299, 420, 97, 96]"
1990,"[1533, 1041, 1745, 89, 171]"
1991,"[1277, 1726, 692, 1601, 888]"
1992,"[314, 1693, 1517, 1607, 1544]"
1993,"[60, 102, 51, 132, 83]"
1994,"[1026, 886, 163, 919, 159]"
1995,"[96, 60, 420, 1573, 1147]"
1996,"[1924, 478, 1884, 1552, 455]"
1997,"[664, 793, 1624, 782, 1740]"
1998,"[108, 1721, 1098, 1157, 851]"
1999,"[1567, 1896, 677, 1072, 1067]"
2000,"[16, 1636, 438, 455, 454]"
2001,"[395, 1260, 1259, 1258, 1256]"
2002,"[1071, 1748, 868, 1915, 1674]"
2003,"[420, 60, 1888, 1540, 96]"
2004,"[1915, 1030, 1050, 200, 900]"
2005,"[58, 89, 54, 57, 1067]"
2006,"[1570, 717, 810, 108, 808]"
2007,"[114, 16, 1113, 454, 535]"
2008,"[921, 1033, 1672, 1043, 925]"
2009,"[1924, 478, 361, 125, 441]"
2010,"[1026, 921, 1055, 1049, 1915]"
2011,"[257, 1613, 1530, 1127, 363]"
2012,"[743, 1720, 627, 753, 757]"
2013,"[210, 601, 1516, 285, 1915]"
2014,"[96, 97, 1746, 1617, 1924]"
2015,"[1067, 1066, 1040, 1561, 1543]"
2016,"[641, 176, 924, 441, 174]"
2017,"[1917, 150, 1046, 213, 1049]"
2018,"[1915, 1543, 1900, 851, 362]"
2019,"[1192, 89, 1067, 1064, 1915]"
2020,"[114, 454, 390, 1307, 455]"
2021,"[1532, 1904, 1589, 1587, 1915]"
2022,"[114, 390, 440, 454, 1113]"
2023,"[60, 1541, 409, 96, 1540]"
2024,"[1673, 1674, 108, 1721, 395]"
2025,"[1065, 1927, 159, 937, 165]"
2026,"[388, 692, 1674, 1915, 1544]"
2027,"[290, 1538, 1586, 1556, 1615]"
2028,"[885, 954, 1049, 724, 1277]"
2029,"[1050, 190, 215, 913, 959]"
2030,"[1050, 257, 1119, 862, 1091]"
2031,"[58, 54, 108, 1609, 57]"
2032,"[1192, 89, 128, 1033, 1001]"
2033,"[1106, 923, 156, 931, 938]"
2034,"[1536, 1194, 1072, 1897, 1922]"
2035,"[1924, 478, 124, 1884, 922]"
2036,"[478, 1924, 124, 98, 937]"
2037,"[403, 452, 1300, 1301, 79]"
2038,"[1541, 1552, 1516, 1540, 1553]"
2039,"[926, 1049, 159, 937, 921]"
2040,"[164, 163, 919, 921, 165]"
2041,"[455, 454, 465, 1307, 463]"
2042,"[478, 1924, 116, 441, 97]"
2043,"[7, 1246, 16, 618, 18]"
2044,"[1915, 258, 1051, 974, 900]"
2045,"[1201, 102, 1746, 98, 410]"
2046,"[1607, 1157, 1570, 58, 54]"
2047,"[1064, 1066, 1067, 1907, 54]"
2048,"[1895, 1287, 216, 1570, 50]"
2049,"[1251, 1609, 372, 750, 783]"
2050,"[1025, 919, 1026, 1030, 175]"
2051,"[1562, 465, 98, 1531, 1145]"
2052,"[1541, 1118, 1522, 46, 420]"
2053,"[125, 1191, 692, 390, 440]"
2054,"[1312, 650, 440, 1562, 1145]"
2055,"[1253, 1257, 1261, 430, 1259]"
2056,"[921, 1025, 962, 200, 165]"
2057,"[1915, 1924, 478, 1147, 333]"
2058,"[1655, 900, 926, 1558, 109]"
2059,"[1040, 372, 692, 1721, 1609]"
2060,"[372, 108, 819, 409, 380]"
2061,"[1570, 717, 108, 1098, 891]"
2062,"[1157, 1586, 819, 886, 368]"
2063,"[1202, 410, 1014, 470, 620]"
2064,"[993, 1054, 357, 358, 1649]"
2065,"[1915, 478, 1924, 124, 1544]"
2066,"[875, 101, 656, 662, 648]"
2067,"[1629, 1539, 1563, 1583, 1623]"
2068,"[1030, 1916, 1885, 1066, 164]"
2069,"[1915, 116, 455, 102, 1543]"
2070,"[173, 1932, 172, 197, 1038]"
2071,"[290, 420, 628, 637, 633]"
2072,"[108, 150, 349, 390, 1113]"
2073,"[116, 1915, 1067, 718, 379]"
2074,"[743, 1720, 1725, 789, 757]"
2075,"[1055, 1039, 999, 366, 1050]"
2076,"[656, 1884, 1204, 1504, 454]"
2077,"[108, 372, 1157, 1191, 1607]"
2078,"[1924, 1884, 478, 1434, 124]"
2079,"[1543, 1915, 921, 1561, 1026]"
2080,"[1127, 1544, 349, 927, 116]"
2081,"[165, 292, 438, 1533, 291]"
2082,"[1915, 722, 1049, 357, 1018]"
2083,"[862, 678, 1157, 807, 1657]"
2084,"[1559, 292, 1915, 692, 1902]"
2085,"[1025, 164, 165, 98, 289]"
2086,"[801, 401, 1091, 47, 1739]"
2087,"[1676, 1299, 169, 1260, 1259]"
2088,"[390, 1712, 114, 440, 375]"
2089,"[1915, 97, 128, 922, 1040]"
2090,"[1613, 1530, 1542, 366, 1270]"
2091,"[1071, 868, 1748, 1554, 165]"
2092,"[60, 1201, 628, 1746, 663]"
2093,"[1607, 1157, 368, 624, 851]"
2094,"[116, 114, 1192, 1604, 1915]"
2095,"[163, 1907, 1915, 175, 1064]"
2096,"[886, 1065, 1026, 1749, 921]"
2097,"[1607, 1157, 1517, 368, 1298]"
2098,"[292, 692, 1555, 339, 717]"
2099,"[1726, 1655, 1884, 292, 98]"
2100,"[1915, 1543, 921, 1042, 1536]"
2101,"[1915, 1884, 114, 116, 455]"
2102,"[819, 1157, 1155, 410, 372]"
2103,"[1915, 1900, 1543, 931, 174]"
2104,"[1915, 1042, 470, 620, 1054]"
2105,"[164, 175, 163, 1674, 165]"
2106,"[959, 152, 163, 430, 138]"
2107,"[937, 165, 159, 1029, 113]"
2108,"[165, 1031, 1054, 1034, 388]"
2109,"[292, 1567, 1555, 1157, 717]"
2110,"[292, 1617, 692, 1555, 438]"
2111,"[695, 696, 1543, 1900, 441]"
2112,"[1907, 1526, 470, 620, 410]"
2113,"[60, 163, 1542, 1098, 862]"
2114,"[1607, 1157, 368, 1517, 851]"
2115,"[1541, 1553, 1025, 1628, 628]"
2116,"[1915, 1629, 819, 1072, 1536]"
2117,"[98, 96, 1673, 1924, 97]"
2118,"[368, 1157, 372, 1736, 1185]"
2119,"[904, 89, 1674, 257, 1677]"
2120,"[114, 58, 54, 57, 691]"
2121,"[1526, 1899, 1915, 890, 1897]"
2122,"[1543, 1900, 1915, 1748, 868]"
2123,"[1555, 1617, 292, 1655, 1550]"
2124,"[1915, 1543, 901, 900, 1583]"
2125,"[1067, 1567, 1157, 922, 1884]"
2126,"[478, 1924, 16, 18, 1910]"
2127,"[886, 1062, 1607, 1608, 1277]"
2128,"[1937, 292, 1617, 717, 516]"
2129,"[633, 912, 1016, 275, 350]"
2130,"[223, 1048, 979, 981, 212]"
2131,"[1157, 368, 372, 1113, 789]"
2132,"[1157, 1621, 1598, 1532, 1064]"
2133,"[1587, 165, 1915, 927, 937]"
2134,"[1251, 452, 438, 625, 789]"
2135,"[1924, 1113, 455, 1910, 98]"
2136,"[1915, 1543, 1041, 1552, 1034]"
2137,"[368, 1721, 1609, 1157, 1607]"
2138,"[1531, 409, 1070, 1746, 102]"
2139,"[116, 1601, 1157, 692, 1098]"
2140,"[1517, 1157, 884, 1896, 1607]"
2141,"[1072, 372, 1157, 368, 363]"
2142,"[372, 368, 765, 1736, 1157]"
2143,"[1157, 368, 372, 1609, 1676]"
2144,"[1386, 16, 1495, 1302, 807]"
2145,"[24, 1100, 1421, 629, 422]"
2146,"[1025, 420, 1541, 97, 96]"
2147,"[1570, 717, 1098, 372, 1175]"
2148,"[1157, 108, 1690, 740, 748]"
2149,"[465, 455, 335, 1275, 454]"
2150,"[921, 886, 1908, 1029, 1026]"
2151,"[97, 1746, 96, 116, 922]"
2152,"[1567, 1896, 1157, 1067, 677]"
2153,"[1562, 1653, 682, 674, 700]"
2154,"[1072, 1157, 334, 108, 441]"
2155,"[1720, 743, 757, 789, 740]"
2156,"[793, 60, 1313, 409, 1541]"
2157,"[1121, 299, 1544, 878, 1517]"
2158,"[1517, 1157, 1607, 801, 1544]"
2159,"[1915, 58, 845, 851, 292]"
2160,"[98, 962, 1540, 1915, 1067]"
2161,"[1274, 1924, 680, 370, 1166]"
2162,"[430, 216, 1604, 1607, 1913]"
2163,"[890, 112, 1915, 1907, 1275]"
2164,"[108, 372, 1721, 1557, 1098]"
2165,"[781, 97, 420, 1740, 1694]"
2166,"[1201, 1525, 1516, 1524, 60]"
2167,"[1609, 1157, 1676, 58, 372]"
2168,"[1043, 441, 1029, 1672, 408]"
2169,"[1555, 292, 1617, 692, 925]"
2170,"[1936, 1935, 1277, 1609, 1086]"
2171,"[1541, 654, 1025, 98, 60]"
2172,"[1567, 1896, 1623, 1625, 1067]"
2173,"[56, 862, 886, 208, 963]"
2174,"[1157, 1158, 1298, 331, 1735]"
2175,"[1884, 1746, 922, 409, 97]"
2176,"[1064, 886, 1548, 921, 1193]"
2177,"[372, 1544, 1157, 1607, 1721]"
2178,"[1937, 1029, 165, 1193, 1042]"
2179,"[1915, 410, 1202, 900, 1930]"
2180,"[265, 1115, 361, 377, 108]"
2181,"[96, 98, 97, 1561, 926]"
2182,"[372, 1157, 108, 1098, 748]"
2183,"[455, 292, 454, 1924, 1724]"
2184,"[1924, 478, 361, 441, 395]"
2185,"[1064, 1583, 1915, 113, 1030]"
2186,"[890, 1044, 112, 102, 1537]"
2187,"[717, 1067, 440, 1544, 1204]"
2188,"[1552, 1543, 1902, 1900, 1915]"
2189,"[1113, 1157, 97, 292, 89]"
2190,"[1915, 1552, 901, 1543, 1902]"
2191,"[393, 1695, 804, 310, 8]"
2192,"[670, 1045, 928, 938, 1032]"
2193,"[919, 1040, 1029, 1091, 1043]"
2194,"[807, 1576, 447, 1176, 344]"
2195,"[1157, 108, 849, 372, 1570]"
2196,"[1098, 1659, 1091, 29, 1243]"
2197,"[481, 65, 758, 97, 1298]"
2198,"[89, 1032, 1915, 920, 106]"
2199,"[692, 98, 125, 1740, 362]"
2200,"[1914, 1064, 1671, 1937, 1067]"
2201,"[108, 1098, 372, 1157, 1609]"
2202,"[1064, 1884, 455, 1067, 1113]"
2203,"[1559, 96, 102, 1541, 925]"
2204,"[1937, 165, 1029, 1043, 1040]"
2205,"[1567, 1067, 58, 54, 1896]"
2206,"[1567, 1896, 1157, 1067, 1072]"
2207,"[372, 1157, 1113, 1098, 1930]"
2208,"[441, 47, 7, 618, 1161]"
2209,"[610, 1065, 1120, 1046, 306]"
2210,"[45, 1657, 343, 1144, 92]"
2211,"[116, 455, 1915, 1884, 440]"
2212,"[1617, 1555, 1550, 926, 292]"
2213,"[1157, 1626, 1072, 1518, 1556]"
2214,"[748, 1157, 368, 372, 789]"
2215,"[1071, 1748, 1543, 868, 1915]"
2216,"[1609, 481, 65, 1607, 1125]"
2217,"[920, 159, 163, 921, 937]"
2218,"[794, 793, 1313, 4, 126]"
2219,"[691, 1740, 1746, 692, 1266]"
2220,"[1937, 1205, 1050, 732, 198]"
2221,"[1157, 1721, 368, 1251, 1186]"
2222,"[979, 1649, 1669, 985, 1027]"
2223,"[1072, 334, 1157, 108, 836]"
2224,"[1157, 1067, 372, 368, 1567]"
2225,"[23, 18, 341, 692, 358]"
2226,"[1567, 1072, 886, 1896, 921]"
2227,"[335, 164, 291, 864, 1025]"
2228,"[169, 1039, 921, 1032, 1672]"
2229,"[926, 425, 164, 165, 938]"
2230,"[1541, 1025, 1553, 1628, 102]"
2231,"[1915, 1030, 89, 1529, 1588]"
2232,"[1583, 1030, 1037, 1066, 1194]"
2233,"[1025, 60, 1147, 712, 1144]"
2234,"[163, 1030, 164, 165, 410]"
2235,"[1589, 1532, 1629, 1563, 1587]"
2236,"[1607, 1298, 1259, 851, 430]"
2237,"[363, 372, 438, 1157, 383]"
2238,"[372, 108, 368, 1157, 789]"
2239,"[1543, 1900, 1915, 410, 1202]"
2240,"[1025, 1541, 60, 654, 628]"
2241,"[1805, 1778, 1583, 1607, 1202]"
2242,"[872, 393, 1161, 1159, 871]"
2243,"[748, 1157, 368, 372, 789]"
2244,"[1653, 1562, 1145, 674, 700]"
2245,"[60, 96, 97, 102, 420]"
2246,"[628, 641, 648, 646, 639]"
2247,"[1025, 695, 696, 715, 338]"
2248,"[108, 1721, 1157, 1617, 1065]"
2249,"[750, 372, 368, 819, 762]"
2250,"[1205, 271, 1027, 286, 913]"
2251,"[692, 1655, 292, 339, 1555]"
2252,"[693, 692, 1617, 125, 292]"
2253,"[1025, 884, 175, 169, 648]"
2254,"[774, 812, 481, 1720, 346]"
2255,"[368, 762, 1158, 1737, 753]"
2256,"[1924, 478, 124, 116, 1884]"
2257,"[1887, 714, 653, 781, 1654]"
2258,"[1726, 1604, 692, 1601, 1277]"
2259,"[114, 16, 1113, 1712, 1710]"
2260,"[1907, 369, 1067, 362, 1037]"
2261,"[657, 441, 714, 634, 1654]"
2262,"[410, 1202, 1277, 1935, 1906]"
2263,"[363, 108, 1613, 372, 1721]"
2264,"[1025, 420, 60, 96, 97]"
2265,"[1617, 1618, 292, 1655, 1558]"
2266,"[1937, 939, 988, 911, 215]"
2267,"[1065, 904, 1157, 1915, 363]"
2268,"[1891, 1518, 1913, 858, 1626]"
2269,"[886, 1932, 37, 163, 1049]"
2270,"[1030, 1029, 159, 1037, 1041]"
2271,"[730, 1930, 83, 1149, 1932]"
2272,"[292, 125, 1558, 692, 362]"
2273,"[108, 980, 1912, 913, 956]"
2274,"[1935, 1936, 1603, 1277, 1928]"
2275,"[992, 1027, 1056, 1021, 986]"
2276,"[401, 438, 888, 1113, 1904]"
2277,"[1543, 1900, 1915, 1552, 1902]"
2278,"[114, 455, 1113, 807, 125]"
2279,"[922, 89, 1607, 1539, 1746]"
2280,"[1805, 1751, 1778, 1, 1717]"
2281,"[454, 455, 1067, 465, 1066]"
2282,"[937, 159, 165, 1587, 927]"
2283,"[692, 688, 1884, 1113, 674]"
2284,"[1043, 1528, 481, 926, 1906]"
2285,"[1607, 1544, 1157, 1539, 819]"
2286,"[1244, 125, 423, 1612, 124]"
2287,"[734, 1650, 726, 727, 356]"
2288,"[1923, 118, 794, 314, 1604]"
2289,"[454, 455, 116, 1067, 1924]"
2290,"[1570, 1098, 108, 1119, 862]"
2291,"[1924, 478, 98, 96, 1132]"
2292,"[554, 390, 114, 438, 108]"
2293,"[440, 1576, 1913, 884, 1607]"
2294,"[1882, 163, 457, 41, 858]"
2295,"[458, 216, 602, 50, 49]"
2296,"[1536, 1884, 97, 1589, 1583]"
2297,"[937, 159, 921, 165, 1025]"
2298,"[1567, 259, 1896, 1611, 1702]"
2299,"[1749, 922, 1886, 1598, 1913]"
2300,"[1570, 717, 1098, 60, 81]"
2301,"[1071, 1915, 1913, 478, 922]"
2302,"[949, 946, 54, 1091, 58]"
2303,"[97, 96, 125, 868, 1884]"
2304,"[1915, 1054, 197, 149, 152]"
2305,"[1098, 108, 1721, 1157, 1609]"
2306,"[1061, 1672, 925, 1043, 156]"
2307,"[657, 126, 782, 1025, 692]"
2308,"[1277, 97, 96, 1192, 1068]"
2309,"[1073, 1313, 1118, 290, 477]"
2310,"[1915, 900, 924, 1054, 410]"
2311,"[1543, 1900, 1552, 1915, 1902]"
2312,"[692, 125, 1543, 478, 108]"
2313,"[1298, 1252, 789, 1490, 740]"
2314,"[748, 789, 851, 108, 372]"
2315,"[851, 1607, 1438, 90, 1721]"
2316,"[890, 112, 1915, 1157, 1907]"
2317,"[1529, 1588, 1916, 1528, 1748]"
2318,"[368, 1098, 1157, 1716, 1720]"
2319,"[1541, 60, 1746, 409, 1540]"
2320,"[165, 1034, 921, 164, 1672]"
2321,"[1915, 1561, 1543, 1519, 1564]"
2322,"[1157, 1607, 1517, 1629, 1896]"
2323,"[1559, 1524, 453, 1516, 1541]"
2324,"[1662, 438, 1157, 904, 1185]"
2325,"[1607, 922, 98, 96, 1805]"
2326,"[1681, 963, 984, 985, 989]"
2327,"[1113, 292, 926, 1617, 114]"
2328,"[937, 1587, 159, 921, 1030]"
2329,"[1720, 782, 657, 780, 62]"
2330,"[335, 292, 1617, 864, 164]"
2331,"[1050, 150, 1067, 952, 151]"
2332,"[1937, 1355, 1396, 1343, 1504]"
2333,"[717, 1098, 430, 1570, 1643]"
2334,"[1555, 1617, 292, 1924, 165]"
2335,"[1607, 1157, 1054, 1930, 1344]"
2336,"[884, 1544, 878, 314, 1517]"
2337,"[1915, 1536, 937, 159, 97]"
2338,"[1072, 108, 1530, 1542, 372]"
2339,"[440, 1576, 1913, 884, 1607]"
2340,"[789, 625, 851, 446, 903]"
2341,"[1543, 1900, 1915, 1067, 164]"
2342,"[1613, 1530, 1542, 257, 363]"
2343,"[1700, 420, 96, 1701, 663]"
2344,"[601, 419, 407, 406, 1029]"
2345,"[1112, 781, 1740, 455, 465]"
2346,"[1589, 1532, 1629, 1563, 1587]"
2347,"[1543, 1609, 1720, 1186, 743]"
2348,"[125, 666, 1504, 1204, 474]"
2349,"[203, 204, 989, 177, 184]"
2350,"[455, 108, 1163, 1897, 1922]"
2351,"[1038, 932, 954, 108, 1045]"
2352,"[1243, 410, 409, 1202, 960]"
2353,"[937, 159, 165, 921, 164]"
2354,"[1091, 801, 387, 1163, 481]"
2355,"[1069, 1613, 380, 1530, 363]"
2356,"[1038, 1029, 1043, 1033, 1040]"
2357,"[257, 1270, 901, 1530, 216]"
2358,"[1726, 692, 1277, 116, 1601]"
2359,"[1064, 1113, 1611, 1067, 46]"
2360,"[1607, 1157, 1517, 884, 1653]"
2361,"[390, 375, 1157, 1726, 108]"
2362,"[1617, 292, 1555, 692, 108]"
2363,"[692, 1277, 1726, 116, 438]"
2364,"[1157, 1159, 108, 374, 752]"
2365,"[163, 925, 1025, 165, 1541]"
2366,"[455, 454, 1113, 465, 1617]"
2367,"[114, 1192, 440, 688, 321]"
2368,"[372, 753, 1157, 747, 766]"
2369,"[1044, 97, 96, 89, 866]"
2370,"[925, 1516, 1902, 835, 1552]"
2371,"[851, 1157, 1270, 366, 363]"
2372,"[96, 1746, 97, 1609, 362]"
2373,"[1550, 97, 96, 481, 346]"
2374,"[743, 1720, 757, 747, 768]"
2375,"[1321, 1543, 681, 1900, 692]"
2376,"[96, 98, 97, 1884, 1886]"
2377,"[1907, 124, 125, 1191, 1674]"
2378,"[862, 1894, 89, 886, 1542]"
2379,"[1029, 1034, 1041, 921, 1025]"
2380,"[922, 1583, 37, 1067, 1040]"
2381,"[1674, 1907, 1899, 1526, 1897]"
2382,"[1543, 1915, 1038, 197, 1150]"
2383,"[1915, 116, 1273, 447, 440]"
2384,"[440, 451, 116, 1573, 1641]"
2385,"[857, 1224, 1525, 692, 1536]"
2386,"[1063, 1542, 886, 163, 1025]"
2387,"[990, 885, 1053, 886, 1651]"
2388,"[1560, 410, 1202, 1915, 1030]"
2389,"[42, 402, 628, 1307, 420]"
2390,"[368, 1736, 765, 743, 1186]"
2391,"[1536, 447, 1273, 1040, 1552]"
2392,"[314, 355, 1119, 801, 430]"
2393,"[926, 1619, 1617, 292, 97]"
2394,"[1607, 1157, 886, 851, 1277]"
2395,"[1157, 368, 1186, 372, 1609]"
2396,"[1618, 926, 159, 937, 1915]"
2397,"[1113, 390, 375, 1636, 438]"
2398,"[1544, 401, 1522, 257, 1638]"
2399,"[753, 789, 743, 1727, 757]"
2400,"[743, 368, 1157, 775, 753]"
2401,"[937, 159, 1042, 1030, 163]"
2402,"[255, 981, 1055, 984, 223]"
2403,"[623, 430, 86, 885, 54]"
2404,"[368, 743, 765, 768, 753]"
2405,"[314, 1923, 11, 61, 313]"
2406,"[165, 920, 1587, 937, 1039]"
2407,"[1157, 368, 372, 1113, 1098]"
2408,"[1113, 11, 349, 7, 1932]"
2409,"[133, 492, 1215, 1224, 1937]"
2410,"[452, 1301, 1300, 79, 403]"
2411,"[1557, 125, 1721, 891, 1115]"
2412,"[1050, 975, 911, 210, 1590]"
2413,"[1157, 1884, 1064, 1607, 862]"
2414,"[886, 1586, 921, 937, 159]"
2415,"[372, 368, 1157, 365, 363]"
2416,"[454, 455, 1275, 57, 440]"
2417,"[1313, 633, 782, 1028, 420]"
2418,"[1609, 349, 1915, 1721, 164]"
2419,"[1915, 922, 1897, 1922, 1899]"
2420,"[61, 60, 16, 18, 807]"
2421,"[742, 747, 762, 764, 743]"
2422,"[1720, 743, 753, 627, 775]"
2423,"[1520, 1040, 159, 937, 1618]"
2424,"[114, 108, 390, 1147, 1113]"
2425,"[1543, 1915, 1900, 921, 1587]"
2426,"[963, 984, 1038, 915, 1027]"
2427,"[171, 96, 97, 1616, 102]"
2428,"[1067, 1066, 954, 1040, 692]"
2429,"[166, 923, 409, 886, 1672]"
2430,"[1721, 108, 1740, 1609, 781]"
2431,"[1735, 372, 1557, 340, 1609]"
2432,"[98, 1726, 1884, 124, 90]"
2433,"[1607, 1157, 257, 1113, 1517]"
2434,"[1937, 955, 941, 942, 974]"
2435,"[1516, 60, 98, 1559, 1120]"
2436,"[921, 163, 1041, 159, 164]"
2437,"[116, 1902, 1552, 1543, 478]"
2438,"[341, 1934, 692, 926, 289]"
2439,"[412, 411, 807, 414, 28]"
2440,"[1251, 1607, 1298, 851, 1721]"
2441,"[372, 1516, 891, 990, 1722]"
2442,"[1915, 1543, 410, 919, 1202]"
2443,"[1157, 1160, 625, 1598, 819]"
2444,"[1072, 334, 108, 1157, 380]"
2445,"[1275, 1521, 1614, 884, 439]"
2446,"[1655, 292, 1555, 1617, 692]"
2447,"[1106, 654, 657, 655, 653]"
2448,"[1525, 1559, 1524, 1197, 453]"
2449,"[290, 1167, 1696, 1122, 118]"
2450,"[1931, 1045, 1932, 1054, 56]"
2451,"[257, 886, 258, 974, 1051]"
2452,"[1106, 1224, 1516, 133, 484]"
2453,"[1915, 1072, 1543, 164, 1029]"
2454,"[216, 54, 1573, 58, 790]"
2455,"[1748, 98, 1552, 116, 1924]"
2456,"[1025, 1541, 1516, 409, 1540]"
2457,"[828, 1287, 816, 1015, 1895]"
2458,"[1113, 1062, 1023, 1909, 102]"
2459,"[920, 1915, 1030, 932, 921]"
2460,"[368, 765, 1157, 768, 743]"
2461,"[1617, 1555, 292, 1636, 692]"
2462,"[1915, 187, 962, 258, 957]"
2463,"[116, 125, 478, 717, 718]"
2464,"[1543, 1915, 1552, 1900, 1902]"
2465,"[359, 1917, 1038, 929, 197]"
2466,"[1042, 1034, 1039, 1032, 1043]"
2467,"[108, 455, 1721, 891, 440]"
2468,"[1536, 1917, 1017, 924, 1275]"
2469,"[1157, 1098, 372, 368, 1113]"
2470,"[60, 628, 1516, 102, 1197]"
2471,"[1915, 1048, 1560, 257, 1054]"
2472,"[1915, 1258, 1298, 1261, 1749]"
2473,"[1528, 1906, 1064, 163, 58]"
2474,"[1590, 1649, 1014, 885, 1915]"
2475,"[1251, 1490, 1474, 368, 1716]"
2476,"[1607, 257, 2, 125, 42]"
2477,"[1607, 1157, 1517, 1544, 368]"
2478,"[1570, 782, 1901, 108, 54]"
2479,"[171, 688, 163, 625, 113]"
2480,"[440, 116, 361, 1178, 693]"
2481,"[886, 1930, 349, 1931, 1045]"
2482,"[1157, 16, 1098, 114, 1721]"
2483,"[1736, 1737, 1937, 741, 765]"
2484,"[265, 250, 218, 1269, 269]"
2485,"[1617, 1555, 292, 692, 108]"
2486,"[911, 913, 184, 942, 203]"
2487,"[584, 259, 994, 1038, 990]"
2488,"[372, 108, 440, 1544, 1157]"
2489,"[290, 1118, 633, 1073, 420]"
